c1_category,c2_category,leaf_category
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Plated Conductors, Capacity-7.5 kw, Current-17 Amp, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Plated Conductors, Capacity-11 kw, Current-25 Amp, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Plated Conductors, Capacity-15 kw, Current-31 Amp, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Plated Conductors, Capacity-18.5 kw, Current-38 Amp, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Plated Conductors, Capacity-22 kw, Current-47 Amp, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Plated Conductors, Capacity-30 kw, Current-62 Amp, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Plated Conductors, Capacity-37 kw, Current-77 Amp, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Plated Conductors, Capacity-45 kw, Current-93 Amp, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Plated Conductors, Capacity-55 kw, Current-116 Amp, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Plated Conductors, Capacity-90 kw, Current-180 Amp, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Plated Conductors, Capacity-110 kw, Current-216 Amp, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Plated Conductors, Capacity-132 kw, Current-260 Amp, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Plated Conductors, Capacity-160 kw, Current-325 Amp, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Plated Conductors, Capacity-185 kw, Current-361 Amp, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Plated Conductors, Capacity-220 kw, Current-432 Amp, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Plated Conductors, Capacity-250 kw, Current-481 Amp, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Plated Conductors, Capacity-280 kw, Current-547 Amp, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Plated Conductors, Capacity-315 kw, Current-610 Amp, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Plated Conductors, Capacity-355 kw, Current-683 Amp, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Triple Coating, Capacity-0.4 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Triple Coating, Capacity-0.75 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Triple Coating, Capacity-1.5 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Triple Coating, Capacity-2.2 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Triple Coating, Capacity-3.7 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Triple Coating, Capacity-5.5 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Triple Coating, Capacity-7.5 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Triple Coating, Capacity-11 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Triple Coating, Capacity-15 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Triple Coating, Capacity-18.5 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Triple Coating, Capacity-22 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Triple Coating, Capacity-30 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Triple Coating, Capacity-37 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Triple Coating, Capacity-45 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Triple Coating, Capacity-55 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Triple Coating, Capacity-75 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Triple Coating, Capacity-90 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Triple Coating, Capacity-110 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Triple Coating, Capacity-132 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Triple Coating, Capacity-160 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Triple Coating, Capacity-185 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Triple Coating, Capacity-220 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Triple Coating, Capacity-250 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters with Triple Coating, Capacity-280 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters, Capacity-0.4 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters, Capacity-0.75 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters, Capacity-1.5 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters, Capacity-2.2 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters, Capacity-3.7 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters, Capacity-5.5 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters, Capacity-7.5 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters, Capacity-11 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters, Capacity-15 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters, Capacity-18.5 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters, Capacity-22 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters-Crane, Capacity-0.4 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters-Crane, Capacity-0.75 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters-Crane, Capacity-1.5 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters-Crane, Capacity-2.2 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters-Crane, Capacity-3.7 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters-Crane, Capacity-5.5 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters-Crane, Capacity-7.5 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters-Crane, Capacity-11 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters-Crane, Capacity-15 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters-Crane, Capacity-18.5 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters-Crane, Capacity-22 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters-Crane, Capacity-30 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters-Crane, Capacity-37 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters-Crane, Capacity-45 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters-Crane, Capacity-55 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters-Crane, Capacity-75 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters-Crane, Capacity-90 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters-Crane, Capacity-110 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters-Crane, Capacity-132 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters-Crane, Capacity-160 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters-Crane, Capacity-185 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters-Crane, Capacity-220 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters-Crane, Capacity-250 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverters-Crane, Capacity-280 kw, 400V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase Inverter-Roll to Roll, Capacity-0.4 kw, 400V"
