c1_category,c2_category,leaf_category
Electric Enclosure,Single Door Box,"WHD : 200x200x150, Sheet Steel, IP55"
Electric Enclosure,Single Door Box,"WHD : 200x300x150, Sheet Steel, IP55"
Electric Enclosure,Single Door Box,"WHD : 250x300x150, Sheet Steel, IP55"
Electric Enclosure,Single Door Box,"WHD : 300x300x150, Sheet Steel, IP55"
Electric Enclosure,Single Door Box,"WHD : 300x300x200, Sheet Steel, IP55"
Electric Enclosure,Single Door Box,"WHD : 300x400x150, Sheet Steel, IP55"
Electric Enclosure,Single Door Box,"WHD : 300x400x200, Sheet Steel, IP55"
Electric Enclosure,Single Door Box,"WHD : 400x300x150, Sheet Steel, IP55"
Electric Enclosure,Single Door Box,"WHD : 400x300x200, Sheet Steel, IP55"
Electric Enclosure,Single Door Box,"WHD : 400x400x150, Sheet Steel, IP55"
Electric Enclosure,Single Door Box,"WHD : 400x400x200, Sheet Steel, IP55"
Electric Enclosure,Single Door Box,"WHD : 400x500x150, Sheet Steel, IP55"
Electric Enclosure,Single Door Box,"WHD : 400x500x200, Sheet Steel, IP55"
Electric Enclosure,Single Door Box,"WHD : 500x500x200, Sheet Steel, IP55"
Electric Enclosure,Single Door Box,"WHD : 400x600x200, Sheet Steel, IP55"
Electric Enclosure,Single Door Box,"WHD : 500x600x200, Sheet Steel, IP55"
Electric Enclosure,Single Door Box,"WHD : 500x700x200, Sheet Steel, IP55"
Electric Enclosure,Single Door Box,"WHD : 500x700x300, Sheet Steel, IP55"
Electric Enclosure,Single Door Box,"WHD : 600x400x200, Sheet Steel, IP55"
Electric Enclosure,Single Door Box,"WHD : 600x400x300, Sheet Steel, IP55"
Electric Enclosure,Single Door Box,"WHD : 600x500x200, Sheet Steel, IP55"
Electric Enclosure,Single Door Box,"WHD : 600x600x200, Sheet Steel, IP55"
Electric Enclosure,Single Door Box,"WHD : 600x600x300, Sheet Steel, IP55"
Electric Enclosure,Single Door Box,"WHD : 600x700x200, Sheet Steel, IP55"
Electric Enclosure,Single Door Box,"WHD : 600x800x200, Sheet Steel, IP55"
Electric Enclosure,Single Door Box,"WHD : 600x800x300, Sheet Steel, IP55"
Electric Enclosure,Single Door Box,"WHD : 600x1000x200, Sheet Steel, IP55"
Electric Enclosure,Single Door Box,"WHD : 600x1000x300, Sheet Steel, IP55"
Electric Enclosure,Single Door Box,"WHD : 800x800x300, Sheet Steel, IP55"
Electric Enclosure,Single Door Box,"WHD : 800x1000x200, Sheet Steel, IP55"
Electric Enclosure,Single Door Box,"WHD : 800x1000x250, Sheet Steel, IP55"
Electric Enclosure,Single Door Box,"WHD : 800x1000x300, Sheet Steel, IP55"
Electric Enclosure,Single Door Box,"WHD : 800x1200x300, Sheet Steel, IP55"
Electric Enclosure,Double Door Box,"WHD : 1000x800x200, Sheet Steel, IP55"
Electric Enclosure,Double Door Box,"WHD : 1000x800x300, Sheet Steel, IP55"
Electric Enclosure,Double Door Box,"WHD : 1000x1000x300, Sheet Steel, IP55"
Electric Enclosure,Double Door Box,"WHD : 1000x1200x300, Sheet Steel, IP55"
Electric Enclosure,Double Door Box,"WHD : 1000x1400x300, Sheet Steel, IP55"
Electric Enclosure,Double Door Box,"WHD : 1200x1400x300, Sheet Steel, IP55"
Electric Enclosure,Double Door Box,"WHD : 1000x1400x400, Sheet Steel, IP55"
Electric Enclosure,Double Door Box,"WHD : 1200x1400x400, Sheet Steel, IP55"
Electric Enclosure,Single Door Box,"WHD : 200x200x150, Sheet Steel, IP66"
Electric Enclosure,Single Door Box,"WHD : 200x300x150, Sheet Steel, IP66"
Electric Enclosure,Single Door Box,"WHD : 250x300x150, Sheet Steel, IP66"
Electric Enclosure,Single Door Box,"WHD : 300x300x150, Sheet Steel, IP66"
Electric Enclosure,Single Door Box,"WHD : 300x300x200, Sheet Steel, IP66"
Electric Enclosure,Single Door Box,"WHD : 300x400x150, Sheet Steel, IP66"
Electric Enclosure,Single Door Box,"WHD : 300x400x200, Sheet Steel, IP66"
Electric Enclosure,Single Door Box,"WHD : 400x300x150, Sheet Steel, IP66"
Electric Enclosure,Single Door Box,"WHD : 400x300x200, Sheet Steel, IP66"
Electric Enclosure,Single Door Box,"WHD : 400x400x150, Sheet Steel, IP66"
Electric Enclosure,Single Door Box,"WHD : 400x400x200, Sheet Steel, IP66"
Electric Enclosure,Single Door Box,"WHD : 400x500x150, Sheet Steel, IP66"
Electric Enclosure,Single Door Box,"WHD : 400x500x200, Sheet Steel, IP66"
Electric Enclosure,Single Door Box,"WHD : 400x600x200, Sheet Steel, IP66"
Electric Enclosure,Single Door Box,"WHD : 500x600x200, Sheet Steel, IP66"
Electric Enclosure,Single Door Box,"WHD : 600x400x200, Sheet Steel, IP66"
Electric Enclosure,Single Door Box,"WHD : 600x500x200, Sheet Steel, IP66"
Electric Enclosure,Canopy Boxes,"WHD : 200WX150D, Sheet Steel"
Electric Enclosure,Canopy Boxes,"WHD : 250WX150D, Sheet Steel"
Electric Enclosure,Canopy Boxes,"WHD : 300WX150D, Sheet Steel"
Electric Enclosure,Canopy Boxes,"WHD : 300WX200D, Sheet Steel"
Electric Enclosure,Canopy Boxes,"WHD : 400WX150D, Sheet Steel"
Electric Enclosure,Canopy Boxes,"WHD : 400WX200D, Sheet Steel"
Electric Enclosure,Canopy Boxes,"WHD : 500WX200D, Sheet Steel"
Electric Enclosure,Canopy Boxes,"WHD : 500WX300D, Sheet Steel"
Electric Enclosure,Canopy Boxes,"WHD : 600WX200D, Sheet Steel"
Electric Enclosure,Canopy Boxes,"WHD : 600WX300D, Sheet Steel"
Electric Enclosure,Canopy Boxes,"WHD : 800WX300D, Sheet Steel"
Electric Enclosure,Canopy Boxes,"WHD : 800WX200D, Sheet Steel"
Electric Enclosure,Canopy Boxes,"WHD : 800WX250D, Sheet Steel"
Electric Enclosure,Canopy Boxes,"WHD : 1000WX200D, Sheet Steel"
Electric Enclosure,Canopy Boxes,"WHD : 1000WX300D, Sheet Steel"
Electric Enclosure,Single Door Box,"WHD : 200X300X150, Stainless Steel, IP66"
Electric Enclosure,Single Door Box,"WHD : 300X300X200, Stainless Steel, IP66"
Electric Enclosure,Single Door Box,"WHD : 400X400X200, Stainless Steel, IP66"
Electric Enclosure,Single Door Box,"WHD : 400X500X200, Stainless Steel, IP66"
Electric Enclosure,Single Door Box,"WHD : 400X600X200, Stainless Steel, IP66"
Electric Enclosure,Single Door Box,"WHD : 500X600X200, Stainless Steel, IP66"
Electric Enclosure,Single Door Box,"WHD : 600X600X200, Stainless Steel, IP66"
Electric Enclosure,Single Door Box,"WHD : 600X800X200, Stainless Steel, IP66"
Electric Enclosure,Single Door Box,"WHD : 500X700X300, Stainless Steel, IP66"
Electric Enclosure,Single Door Box,"WHD : 800X800X300, Stainless Steel, IP66"
