name,brand,main_category,c1_category,c2_category,leaf_category,artical_no,series_name,model_no,mrp,seling_price,unit_of_measurement,selling_unit,magnitude_of_uom,description,image_1,image_2,image_3,image_4,image_5,attribute1a,attribute1b,attribute2a,attribute2b,attribute3a,attribute3b,attribute4a,attribute4b,attribute5a,attribute5b,attribute6a,attribute6b,attribute7a,attribute7b,attribute8a,attribute8b,attribute9a,attribute9b,attribute10a,attribute10b,attribute11a,attribute11b,image,sku_code,hsn,tax,catalogue_url,is_return_available,return_day,faq,width,height,depth,weight,min_quantity,ship_time,accesoriess_cat_name
"Balluff BAW0011- Inductive Distance Sensors, Range 1...5 mm",Balluff,Sensors,Proximity Sensors,Inductive Sensor,"Inductive Distance Sensors, Range 1...5 mm",BAW0011,,BAW0011,,0,Piece,Each,1,,,,1...5 mm,,,Style Housing,M12x1,Range,1...5 mm,Limit frequency –3 dB,1000 Hz,Repeat accuracy per BWN,±10 µm,Non-linearity max.,±160 µm,Housing material,"Brass, nickel-plated",Material sensing surface,PA 12,Connection,"Cable, 1.00 m, PUR",Operating voltage Ub,15...30 VDC,Ambient temperature,0...60 °C,IP rating,IP67,1723464631-Product-balluff 15.PNG,,,18%,,7 Days,,,,,,,1,4-6 Days,
"Balluff BIS004A- HF data carriers (13.56 MHz), Range -25...85 °C",Balluff,RFID,HF(13.56MHz),HF data carriers (13.56 MHz),"HF data carriers (13.56 MHz), Range -25...85 °C",BIS004A,,BIS004A,,1137.92,Piece,Each,1,,,,-25...85 °C,,,Antenna type,round,"UID serial number, read-only",8 Byte,Memory type,FRAM,Supported data carrier types,DIN ISO 15693,"User data, read/write",2000 Byte,Storage temperature,-25...85 °C,Ambient temperature,-25...70 °C,Housing material,"PA 12, PU potted",IP rating,IP67,,,,,1723465071-Product-balluff 16.PNG,,,18%,,7 Days,,,,,,,1,4-6 Days,
