c1_category,c2_category,leaf_category
Gear Box,Inline Planetary Gearbox,"High Precision Planetary Gearbox, Flange Size 85X85MM/19G7"
Gear Box,Inline Planetary Gearbox,"High Precision Planetary Gearbox, Flange Size 85X85MM/14G7"
Gear Box,Inline Planetary Gearbox,"High Precision Planetary Gearbox,Flange Size 89 X 89 MM/19G7"
Gear Box,Inline Planetary Gearbox,"High Precision Planetary Gearbox,Flange Size 89X89 MM/14G7"
Gear Box,Inline Planetary Gearbox,"High Precision Planetary Gearbox,Flange Size 89 X 89 MM/19G7"
Gear Box,Inline Planetary Gearbox,"High Precision Planetary Gearbox,Flange Size 89 X 89 MM/ 19G7"
Gear Box,Inline Planetary Gearbox,"High Precision Planetary Gearbox, Flange Size 89 X 89 MM/19G7"
Gear Box,Inline Planetary Gearbox,"High Precision Planetary Gearbox,Flange Size 175X175 MM/35G7"
Gear Box,Inline Planetary Gearbox,"High Precision Planetary Gearbox,Flange Size 175X175 MM/35G7"
Gear Box,Inline Planetary Gearbox,"High Precision Planetary Gearbox,Flange Size 120X120X MM/24G7"
Gear Box,Inline Planetary Gearbox,"High Precision Planetary Gearbox,Flange Size 120X120X MM/24G7"
Gear Box,Inline Planetary Gearbox,"High Precision Planetary Gearbox,Flange Size 85X85MM/19G7"
Gear Box,Inline Planetary Gearbox,"High Precision Planetary Gearbox,Flange Size 85X85MM/19G7"
Gear Box,Inline Planetary Gearbox,"High Precision Planetary Gearbox,Flange Size 85X85MM/14G7"
Safe Switiching and Monitoring,Safety Switch With Separate Actuator,"High Precision Planetary Gearbox, Economic Type,Flange Size 70X70MM/14G7"
Safe Signal Processing,Safety - Monitoring Modules,"High Precision Planetary Gearbox,Economic Type,Flange Size 70X70MM/14G7"
Safe Switiching and Monitoring,Solenoid interlocks,"High Precision Planetary Gearbox,Economic Type,Flange Size 89X89 MM/19G7"
Safe Switiching and Monitoring,Pull-Wire Emergency Stop Switches,"High Precision Planetary Gearbox,Economic Type,Flange Size 89X89 MM/19G7"
Safe Switiching and Monitoring,"Safety light curtains, Safety light grids","High Precision Planetary Gearbox,Economic Type,Flange Size 89X89 MM/19G7"
Safe Switiching and Monitoring,"Safety light curtains, Safety light grids","High Precision Planetary Gearbox,Economic Type,Flange Size 70X70MM/14G7"
Safe Switiching and Monitoring,"Safety light curtains, Safety light grids","High Precision Planetary Gearbox,Economic Type,Flange Size 89X89 MM/14G7"
Safe Switiching and Monitoring,"Safety light curtains, Safety light grids","High Precision Planetary Gearbox, Economic Type,Flange Size 175X175 MM/35G7"
