id,name,brand,main_category,c1_category,c2_category,leaf_category,artical_no,series_name,model_no,mrp,seling_price,unit_of_measurement,selling_unit,magnitude_of_uom,description,image_1,image_2,image_3,image_4,image_5,attribute1a,attribute1b,attribute2a,attribute2b,attribute3a,attribute3b,attribute4a,attribute4b,attribute5a,attribute5b,attribute6a,attribute6b,attribute7a,attribute7b,attribute8a,attribute8b,attribute9a,attribute9b,attribute10a,attribute10b,attribute11a,attribute11b,image,sku_code,hsn,tax,catalogue_url,is_return_available,return_day,faq,width,height,depth,weight,min_quantity,ship_time,accesoriess_cat_name
2629,"Mitsubishi, Controller Card For-J3-A amplifiers",Mitsubishi Electric,Factory Automation,Repair / Spare Parts,Controller Card,Controller Card For-J3-A amplifiers,,,,,16917.66,Piece,Each,1,"Mitsubishi, Controller Card For-J3-A amplifiers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7389798703-Mitsubishi--C,,18%,,,,,,,,,1,8-10 Days,
2630,"Mitsubishi, Controller Card For-J3-B amplifiers",Mitsubishi Electric,Factory Automation,Repair / Spare Parts,Controller Card,Controller Card For-J3-B amplifiers,,,,,19563.22,Piece,Each,1,"Mitsubishi, Controller Card For-J3-B amplifiers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2857104286-Mitsubishi--C,,18%,,,,,,,,,1,8-10 Days,
