c1_category,c2_category,leaf_category
Pneumatic Component,Hand Grippers,"MHZ2, Air Gripper, Parallel Type, Standard"
Pneumatic Component,Speed Controllers,Flow Controls & Throttle Valves
Pneumatic Component,Brackets,"Bracket - Spacer, AC Series"
Pneumatic Component,Fittings,One-Touch Fitting KQ2 Series Male Connector KQ2H (Sealant / No Sealant)
Pneumatic Component,Fittings,"Male Push to Connect Fittings, Sealant/No Sealant"
Pneumatic Component,Fittings,"Union T Push to Connect Fittings, Resin"
Pneumatic Component,Fittings,Union Tee KQ2T One-Touch Fitting KQ2 Series
Pneumatic Component,Fittings,Union Tee KQ2T One-Touch Fitting KQ2 Series
Pneumatic Component,Fittings,Straight Adapter Push to Connect Fittings
Pneumatic Component,Fittings,Straight Adapter Push to Connect Fittings
Pneumatic Component,Fittings,Straight Adapter Push to Connect Fittings
Pneumatic Component,Fittings,"Male Push to Connect Fittings, Sealant/No Sealant"
Pneumatic Component,Silencer,"Pneumatic Silencer Resin 1MPa, Threaded, R 1/8 Male"
