id,name,brand,main_category,c1_category,c2_category,leaf_category,artical_no,series_name,model_no,mrp,seling_price,unit_of_measurement,selling_unit,magnitude_of_uom,description,image_1,image_2,image_3,image_4,image_5,attribute1a,attribute1b,attribute2a,attribute2b,attribute3a,attribute3b,attribute4a,attribute4b,attribute5a,attribute5b,attribute6a,attribute6b,attribute7a,attribute7b,attribute8a,attribute8b,attribute9a,attribute9b,attribute10a,attribute10b,attribute11a,attribute11b,image,sku_code,hsn,tax,catalogue_url,is_return_available,return_day,faq,width,height,depth,weight,min_quantity,ship_time,accesoriess_cat_name
7428,Polycab 0.5 sq.mm x 2 Core Industrial Multicore Copper Flexible PVC Cable- 100Mtrs.,Polycab,Panel & Panel Accessories,Wires & Cables,Power Multi Core Cables,2 Core Industrial Multicore Copper Flexible PVC Cable,,,,3450,1794,Meter,( 1 Pack of 100 Mtrs ),1,Polycab 0.5 sq.mm x 2 Core Industrial Multicore Copper Flexible PVC Cable- 100Mtrs.,,,,,,Type of Core,2 Core,Nominal Area of Conductor,0.5 sq.mm,Current Carrying Capacity,(5 A),Voltage Rating,1100 Volts,Cable Length,100Mtrs.,,,,,,,,,,,,,1720787269-Product-multi core.PNG,2491617531-Polycab-0.5-s,,18%,,,,,,,,,2,1-2 Days,
7429,Polycab 0.75 Sq.mm x 2 Core Industrial Multicore Copper Flexible PVC Cable- 100Mtrs.,Polycab,Panel & Panel Accessories,Wires & Cables,Power Multi Core Cables,2 Core Industrial Multicore Copper Flexible PVC Cable,,,,4610,2397.2,Meter,( 1 Pack of 100 Mtrs ),1,Polycab 0.75 Sq.mm x 2 Core Industrial Multicore Copper Flexible PVC Cable- 100Mtrs.,,,,,,Type of Core,2 Core,Nominal Area of Conductor,0.75 Sq.mm,Current Carrying Capacity,(8 A),Voltage Rating,1100 Volts,Cable Length,100Mtrs.,,,,,,,,,,,,,1720787269-Product-multi core.PNG,8881903963-Polycab-0.75,,18%,,,,,,,,,1,1-2 Days,
7430,Polycab 1 Sq.mm x 2 Core Industrial Multicore Copper Flexible PVC Cable- 100Mtrs.,Polycab,Panel & Panel Accessories,Wires & Cables,Power Multi Core Cables,2 Core Industrial Multicore Copper Flexible PVC Cable,,,,5865,3049.8,Meter,( 1 Pack of 100 Mtrs ),1,Polycab 1 Sq.mm x 2 Core Industrial Multicore Copper Flexible PVC Cable- 100Mtrs.,,,,,,Type of Core,2 Core,Nominal Area of Conductor,1 Sq.mm,Current Carrying Capacity,(13 A),Voltage Rating,1100 Volts,Cable Length,100Mtrs.,,,,,,,,,,,,,1720787269-Product-multi core.PNG,4077690917-Polycab-1-Sq.,,18%,,,,,,,,,1,1-2 Days,
7431,Polycab 1.5 Sq.mm x 2 Core Industrial Multicore Copper Flexible PVC Cable- 100Mtrs.,Polycab,Panel & Panel Accessories,Wires & Cables,Power Multi Core Cables,2 Core Industrial Multicore Copper Flexible PVC Cable,,,,7975,4147,Meter,( 1 Pack of 100 Mtrs ),1,Polycab 1.5 Sq.mm x 2 Core Industrial Multicore Copper Flexible PVC Cable- 100Mtrs.,,,,,,Type of Core,2 Core,Nominal Area of Conductor,1.5 Sq.mm,Current Carrying Capacity,(17 A),Voltage Rating,1100 Volts,Cable Length,100Mtrs.,,,,,,,,,,,,,1720787269-Product-multi core.PNG,1822076947-Polycab-1.5-S,,18%,,,,,,,,,1,1-2 Days,
7432,Polycab 2.5 Sq.mm x 2 Core Industrial Multicore Copper Flexible PVC Cable- 100Mtrs.,Polycab,Panel & Panel Accessories,Wires & Cables,Power Multi Core Cables,2 Core Industrial Multicore Copper Flexible PVC Cable,,,,12900,6708,Meter,( 1 Pack of 100 Mtrs ),1,Polycab 2.5 Sq.mm x 2 Core Industrial Multicore Copper Flexible PVC Cable- 100Mtrs.,,,,,,Type of Core,2 Core,Nominal Area of Conductor,2.5 Sq.mm,Current Carrying Capacity,(24 A),Voltage Rating,1100 Volts,Cable Length,100Mtrs.,,,,,,,,,,,,,1720787269-Product-multi core.PNG,4083856853-Polycab-2.5-S,,18%,,,,,,,,,1,1-2 Days,
7433,Polycab 4 Sq.mm x 2 Core Industrial Multicore Copper Flexible PVC Cable- 100Mtrs.,Polycab,Panel & Panel Accessories,Wires & Cables,Power Multi Core Cables,2 Core Industrial Multicore Copper Flexible PVC Cable,,,,19300,10036,Meter,( 1 Pack of 100 Mtrs ),1,Polycab 4 Sq.mm x 2 Core Industrial Multicore Copper Flexible PVC Cable- 100Mtrs.,,,,,,Type of Core,2 Core,Nominal Area of Conductor,4 Sq.mm,Current Carrying Capacity,(30 A),Voltage Rating,1100 Volts,Cable Length,100Mtrs.,,,,,,,,,,,,,1720787269-Product-multi core.PNG,2557883796-Polycab-4-Sq.,,18%,,,,,,,,,1,1-2 Days,
7434,Polycab 6 Sq.mm x 2 Core Industrial Multicore Copper Flexible PVC Cable- 100Mtrs.,Polycab,Panel & Panel Accessories,Wires & Cables,Power Multi Core Cables,2 Core Industrial Multicore Copper Flexible PVC Cable,,,,28400,14768,Meter,( 1 Pack of 100 Mtrs ),1,Polycab 6 Sq.mm x 2 Core Industrial Multicore Copper Flexible PVC Cable- 100Mtrs.,,,,,,Type of Core,2 Core,Nominal Area of Conductor,6 Sq.mm,Current Carrying Capacity,(38 A),Voltage Rating,1100 Volts,Cable Length,100Mtrs.,,,,,,,,,,,,,1720787269-Product-multi core.PNG,4839727224-Polycab-6-Sq.,,18%,,,,,,,,,1,1-2 Days,
7435,Polycab 10 Sq.mm x 2 Core Industrial Multicore Copper Flexible PVC Cable- 100Mtrs.,Polycab,Panel & Panel Accessories,Wires & Cables,Power Multi Core Cables,2 Core Industrial Multicore Copper Flexible PVC Cable,,,,48600,25272,Meter,( 1 Pack of 100 Mtrs ),1,Polycab 10 Sq.mm x 2 Core Industrial Multicore Copper Flexible PVC Cable- 100Mtrs.,,,,,,Type of Core,2 Core,Nominal Area of Conductor,10 Sq.mm,Current Carrying Capacity,(52 A),Voltage Rating,1100 Volts,Cable Length,100Mtrs.,,,,,,,,,,,,,1720787269-Product-multi core.PNG,5481713485-Polycab-10-Sq,,18%,,,,,,,,,1,1-2 Days,
7436,Polycab 16 Sq.mm x 2 Core Industrial Multicore Copper Flexible PVC Cable- 100Mtrs.,Polycab,Panel & Panel Accessories,Wires & Cables,Power Multi Core Cables,2 Core Industrial Multicore Copper Flexible PVC Cable,,,,76100,39572,Meter,( 1 Pack of 100 Mtrs ),1,Polycab 16 Sq.mm x 2 Core Industrial Multicore Copper Flexible PVC Cable- 100Mtrs.,,,,,,Type of Core,2 Core,Nominal Area of Conductor,16 Sq.mm,Current Carrying Capacity,(70 A),Voltage Rating,1100 Volts,Cable Length,100Mtrs.,,,,,,,,,,,,,1720787269-Product-multi core.PNG,2291482296-Polycab-16-Sq,,18%,,,,,,,,,1,1-2 Days,
7437,Polycab 25 Sq.mm x 2 Core Industrial Multicore Copper Flexible PVC Cable- 100Mtrs.,Polycab,Panel & Panel Accessories,Wires & Cables,Power Multi Core Cables,2 Core Industrial Multicore Copper Flexible PVC Cable,,,,126800,65936,Meter,( 1 Pack of 100 Mtrs ),1,Polycab 25 Sq.mm x 2 Core Industrial Multicore Copper Flexible PVC Cable- 100Mtrs.,,,,,,Type of Core,2 Core,Nominal Area of Conductor,25 Sq.mm,Current Carrying Capacity,(88 A),Voltage Rating,1100 Volts,Cable Length,100Mtrs.,,,,,,,,,,,,,1720787269-Product-multi core.PNG,6839322543-Polycab-25-Sq,,18%,,,,,,,,,1,1-2 Days,
