c1_category,c2_category,leaf_category
Plug and Socket,Standard Plug Socket,"Standard Plug Socket, 16A, 230V,6h"
Plug and Socket,Standard Plug Socket,"Standard Plug Socket, 16A, 415V,6h"
Plug and Socket,Standard Plug Socket,"Standard Plug Socket, 16A, 415V,6h"
Plug and Socket,Standard Plug Socket,"Standard Plug Socket, 32A, 230V,6h"
Plug and Socket,Standard Plug Socket,"Standard Plug Socket, 32A, 415V,6h"
Plug and Socket,Standard Plug Socket,"Standard Plug Socket, 32A, 415V,6h"
Plug and Socket,Standard Plug Socket,"Standard Plug Socket, 63A, 230V,6h"
Plug and Socket,Standard Plug Socket,"Standard Plug Socket, 63A, 415V,6h"
Plug and Socket,Standard Plug Socket,"Standard Plug Socket, 63A, 415V,6h"
Plug and Socket,Standard Plug Socket,"Standard Plug Socket, 125A, 230V,6h"
Plug and Socket,Standard Plug Socket,"Standard Plug Socket, 125A, 415V,6h"
Plug and Socket,Standard Plug Socket,"Standard Plug Socket, 125A, 415V,6h"
Plug and Socket,Standard Connector,"Standard Connector, 16A, 230V,6h"
Plug and Socket,Standard Connector,"Standard Connector, 16A, 415V,6h"
Plug and Socket,Standard Connector,"Standard Connector, 16A, 415V,6h"
Plug and Socket,Standard Connector,"Standard Connector, 32A, 230V,6h"
Plug and Socket,Standard Connector,"Standard Connector, 32A, 415V,6h"
Plug and Socket,Standard Connector,"Standard Connector, 32A, 415V,6h"
Plug and Socket,Coupler Socket,"Coupler Socket, 63A, 230V,6h"
Plug and Socket,Coupler Socket,"Coupler Socket, 63A, 415V,6h"
Plug and Socket,Coupler Socket,"Coupler Socket, 63A, 415V,6h"
Plug and Socket,Coupler Socket,"Coupler Socket, 125A, 230V,6h"
Plug and Socket,Coupler Socket,"Coupler Socket, 125A, 415V,6h"
Plug and Socket,Coupler Socket,"Coupler Socket, 125A, 415V,6h"
Plug and Socket,Panel Mounted Socket,"Panel Mounted Socket, 16A, 230V,6h"
Plug and Socket,Panel Mounted Socket,"Panel Mounted Socket, 16A, 415V,6h"
Plug and Socket,Panel Mounted Socket,"Panel Mounted Socket, 16A, 415V,6h"
Plug and Socket,Panel Mounted Socket,"Panel Mounted Socket, 32A, 230V,6h"
Plug and Socket,Panel Mounted Socket,"Panel Mounted Socket, 32A, 415V,6h"
Plug and Socket,Panel Mounted Socket,"Panel Mounted Socket, 63A, 230V,6h"
Plug and Socket,Panel Mounted Socket,"Panel Mounted Socket, 63A, 415V,6h"
Plug and Socket,Panel Mounted Socket,"Panel Mounted Socket, 63A, 415V,6h"
Plug and Socket,Panel Mounted Socket,"Panel Mounted Socket 125A, 230V,6h"
Plug and Socket,Panel Mounted Socket,"Panel Mounted Socket, 125A, 415V,6h"
Plug and Socket,Panel Mounted Socket,"Panel Mounted Socket, 125A, 415V,6h"
Plug and Socket,Reverse Plug,"Reverse Plug, 230V, 6h IP67"
Plug and Socket,Reverse Plug,"Reverse Plug, 230V, 6h IP67"
Plug and Socket,Reverse Plug,"Reverse Plug, 415V, 6h IP67"
Plug and Socket,Reverse Plug,"Reverse Plug, 230V, 6h IP67"
Plug and Socket,Reverse Plug,"Reverse Plug, 415V, 6h IP67"
Plug and Socket,Reverse Plug,"Reverse Plug, 415V, 6h IP67"
Plug and Socket,Wall Reverse Plug,"Wall Reverse Plug, 230V, 6h IP67"
Plug and Socket,Wall Reverse Plug,"Wall Reverse Plug, 415V, 6h IP67"
Plug and Socket,Wall Reverse Plug,"Wall Reverse Plug, 230V, 6h IP67"
Plug and Socket,Wall Reverse Plug,"Wall Reverse Plug, 415V, 6h IP67"
Plug and Socket,Wall Reverse Plug,"Wall Reverse Plug, 415V, 6h IP67"
Plug and Socket,Wall Mounted Socket,"Wall Mounted Socket, 16Amp, 230V, 6h"
Plug and Socket,Wall Mounted Socket,"Wall Mounted Socket, 16Amp, 415V, 6h"
Plug and Socket,Wall Mounted Socket,"Wall Mounted Socket, 16Amp, 415V, 6h"
