id,name,brand,main_category,c1_category,c2_category,leaf_category,artical_no,series_name,model_no,mrp,seling_price,unit_of_measurement,selling_unit,magnitude_of_uom,description,image_1,image_2,image_3,image_4,image_5,attribute1a,attribute1b,attribute2a,attribute2b,attribute3a,attribute3b,attribute4a,attribute4b,attribute5a,attribute5b,attribute6a,attribute6b,attribute7a,attribute7b,attribute8a,attribute8b,attribute9a,attribute9b,attribute10a,attribute10b,attribute11a,attribute11b,image,sku_code,hsn,tax,catalogue_url,is_return_available,return_day,faq,width,height,depth,weight,min_quantity,ship_time,accesoriess_cat_name
2445,"Mitsubishi, FX3G-24MR/ES, PLC, FX3G Base Unit AC 100-240 V; 14 inputs DC 24V; 10 relay outputs",Mitsubishi Electric,Factory Automation,PLC,Compact PLC,Main Unit,FX3G-24MR/ES,FX3G Series,FX3G-24MR/ES,41300,18585,Piece,Each,1,"Mitsubishi, FX3G-24MR/ES, Programmable Logic Controller, PLC, FX3G Base Unit AC 100-240 V; 14 inputs DC 24V; 10 relay outputs:- Buy Mitsubishi, FX3G-24MR/ES, in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",,,,,,Integrated Digital Inputs,14,Integrated Digital Outputs,10,Power Supply (V),100-240,Output Type,RELAY,Program Memory,32K STEPS,Protection Class,IP10,Max. Ambient Temperature (ÃƒÆ’Ã†â€™ÃƒÂ¢Ã¢â€šÂ¬Ã…Â¡ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â°C),55,,,,,,,,,1713866515-Product-39300.png,6807328637-Mitsubishi--F,85371000,18%,https://eu-assets.contentstack.com/v3/assets/blt5412ff9af9aef77f/blte776e811bc9c302f/61f677c4ae6dcc45acf64adb/b1912603-537a-11ec-9e07-b8ca3a62a094_C_FX_Family_I_UK_167840.pdf,,,,90mm,90mm,86mm,0.55kg,1,2-4 Days,
2446,"Mitsubishi, FX3G-24MT/ES, PLC, FX3G Base Unit AC 100-240 V; 14 inputs DC 24V; 10 transistor outputs (sink)",Mitsubishi Electric,Factory Automation,PLC,Compact PLC,Main Unit,FX3G-24MT/ES,FX3G Series,FX3G-24MT/ES,41300,18585,Piece,Each,1,"Mitsubishi, FX3G-24MT/ES, Programmable Logic Controller, Power supply, Input/output type: Connection on terminal block : T/ES = AC power supply/24V DC :- Buy Mitsubishi, FX3G-24MT/ES, in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.(sink/source) input/Transistor (sink) output",,,,,,Number of input points :,14(16),Number of output points :,10(16),Input type :,24V DC(sink/source),Output type :,Transistor(sink),Connection form :,Terminal block,,,,,,,,,,,,,1713866515-Product-39300.png,6820758994-Mitsubishi--F,85371000,18%,https://eu-assets.contentstack.com/v3/assets/blt5412ff9af9aef77f/blte776e811bc9c302f/61f677c4ae6dcc45acf64adb/b1912603-537a-11ec-9e07-b8ca3a62a094_C_FX_Family_I_UK_167840.pdf,,,,,,,0.55kg,1,2-4 Days,
2456,"Mitsubishi, FX3S-10MR/DS, FX3S Base Unit DC24V;6 Inputs DC24V;4 Relay Outputs",Mitsubishi Electric,Factory Automation,PLC,Compact PLC,Main Unit,FX3S-10MR/DS,FX3S PLC,FX3S-10MR/DS,15200,6840,Piece,Each,1,"Mitsubishi, FX3S-10MR/DS, Programmable Logic Controller, FX3S Base Unit DC24V;6 Inputs DC24V;4 Relay Outputs:- Buy Mitsubishi FX3S-10MR/DS, in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",,,,,,Integrated Inputs,6,Integrated Outputs,4,Output Type,RELAY,Power Consumption (W),6,Power Supply (V),24VDC,Protection Class,IP10,Max. Ambient Temperature (ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â°C),55,,,,,,,,,1714202546-Product-Screenshot 2024-04-27 125204.png,2171133198-Mitsubishi--F,85371000,18%,https://www.farnell.com/datasheets/3028586.pdf,,,,60mm,90mm,49mm,0.3kg,1,2-4 Days,
2457,"Mitsubishi, FX3S-10MR/ES, FX3S Base Unit AC100-240V;6 Inputs DC24V;4 Relay Outputs",Mitsubishi Electric,Factory Automation,PLC,Compact PLC,Main Unit,FX3S-10MR/ES,FX3S PLC,FX3S-10MR/ES,15200,6840,Piece,Each,1,"Mitsubishi, FX3S-10MR/ES, Programmable Logic Controller, FX3S Base Unit AC100-240V;6 Inputs DC24V;4 Relay Outputs:- Buy Mitsubishi FX3S-10MR/ES, in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",,,,,,Integrated Inputs,6,Integrated Outputs,4,Output Type,Relay,Power Consumption (W),19,Power Supply (V),100 - 240VAC,Protection Class,IP10,Max. Ambient Temperature (ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â°C),55,,,,,,,,,1714202546-Product-Screenshot 2024-04-27 125204.png,9975112177-Mitsubishi--F,85371000,18%,https://www.farnell.com/datasheets/3028586.pdf,,,,60mm,90mm,49mm,0.3kg,1,2-4 Days,
2458,"Mitsubishi, FX3S-10MT/DS, FX3S Base Unit DC24V;6 Inputs DC24V;4 Transistor Outputs (sink)",Mitsubishi Electric,Factory Automation,PLC,Compact PLC,Main Unit,FX3S-10MT/DS,FX3S PLC,FX3S-10MT/DS,15200,6840,Piece,Each,1,"Mitsubishi, FX3S-10MT/DS, Programmable Logic Controller, FX3S Base Unit DC24V;6 Inputs DC24V;4 Transistor Outputs (sink):- Buy Mitsubishi FX3S-10MT/DS, in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",,,,,,Integrated Inputs,6,Integrated Outputs,4,Output Type,Transistor (Sink),Power Consumption (W),6,Power Supply (V),24VDC,Protection Class,IP10,Max. Ambient Temperature (ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â°C),55,,,,,,,,,1714202546-Product-Screenshot 2024-04-27 125204.png,2297974641-Mitsubishi--F,85371000,18%,https://www.farnell.com/datasheets/3028586.pdf,,,,60mm,90mm,49mm,0.22kg,1,2-4 Days,
2459,"Mitsubishi, FX3S-10MT/DSS, FX3S Base Unit DC24V;6 Inputs DC24V;4 Transistor Outputs (source)",Mitsubishi Electric,Factory Automation,PLC,Compact PLC,Main Unit,FX3S-10MT/DSS,FX3S PLC,FX3S-10MT/DSS,15200,6840,Piece,Each,1,"Mitsubishi, FX3S-10MT/DSS, Programmable Logic Controller, FX3S Base Unit DC24V;6 Inputs DC24V;4 Transistor Outputs (source):- Buy Mitsubishi FX3S-10MT/DSS, in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",,,,,,Integrated Inputs,6,Integrated Outputs,4,Output Type,Transistor (Source),Power Consumption (W),6,Power Supply (V),24VDC,Protection Class,IP10,Max. Ambient Temperature (ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â°C),55,,,,,,,,,1714202546-Product-Screenshot 2024-04-27 125204.png,2573438194-Mitsubishi--F,85371000,18%,https://www.farnell.com/datasheets/3028586.pdf,,,,60mm,90mm,49mm,0.22kg,1,2-4 Days,
2460,"Mitsubishi, FX3S-10MT/ES, FX3S Base Unit AC100-240V;6 Inputs DC24V;4 Transistor Outputs (sink)",Mitsubishi Electric,Factory Automation,PLC,Compact PLC,Main Unit,FX3S-10MT/ES,FX3S PLC,FX3S-10MT/ES,15200,6840,Piece,Each,1,"Mitsubishi, FX3S-10MT/ES, Programmable Logic Controller, FX3S Base Unit AC100-240V, 6 Inputs DC24V, 4 Transistor Outputs (sink):- Buy Mitsubishi FX3S-10MT/ES, in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",,,,,,Integrated Inputs,6,Integrated Outputs,4,Output Type,Transistor (Sink),Power Consumption (W),19,Power Supply (V),100 - 240VAC,Protection Class,IP10,Max. Ambient Temperature (ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â°C),55,,,,,,,,,1714202546-Product-Screenshot 2024-04-27 125204.png,6863010361-Mitsubishi--F,85371000,18%,https://www.farnell.com/datasheets/3028586.pdf,,,,60mm,90mm,75mm,0.3kg,1,2-4 Days,
2461,"Mitsubishi, FX3S-10MT/ESS, FX3S Base Unit AC100-240V;6 Inputs DC24V;4 Transistor Outputs (source)",Mitsubishi Electric,Factory Automation,PLC,Compact PLC,Main Unit,FX3S-10MT/ESS,FX3S PLC,FX3S-10MT/ESS,15200,6840,Piece,Each,1,"Mitsubishi, FX3S-10MT/ESS, Programmable Logic Controller, FX3S Base Unit AC100-240V;6 Inputs DC24V;4 Transistor Outputs (source):- Buy Mitsubishi FX3S-10MT/ESS, in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",,,,,,Integrated Inputs,6,Integrated Outputs,4,Output Type,Transistor (Source),Power Consumption (W),19,Power Supply (V),100 - 240VAC,Protection Class,IP10,Max. Ambient Temperature (ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â°C),55,,,,,,,,,1714202546-Product-Screenshot 2024-04-27 125204.png,2659391572-Mitsubishi--F,85371000,18%,https://www.farnell.com/datasheets/3028586.pdf,,,,60mm,90mm,75mm,0.3kg,1,2-4 Days,
2462,"Mitsubishi, FX3S-14MR/DS, FX3S Base Unit DC24V;8 Inputs DC24V;6 Relay Outputs",Mitsubishi Electric,Factory Automation,PLC,Compact PLC,Main Unit,FX3S-14MR/DS,FX3S PLC,FX3S-14MR/DS,18100,8145,Piece,Each,1,"Mitsubishi, FX3S-14MR/DS, Programmable Logic Controller, FX3S Base Unit DC24V;8 Inputs DC24V;6 Relay Outputs:- Buy Mitsubishi FX3S-14MR/DS, in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",,,,,,Integrated Inputs,8,Integrated Outputs,6,Output Type,Relay,Power Consumption (W),6.5,Power Supply (V),,Protection Class,IP10,Max. Ambient Temperature (ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â°C),55,,,,,,,,,1714202546-Product-Screenshot 2024-04-27 125204.png,9938407656-Mitsubishi--F,85371000,18%,https://www.farnell.com/datasheets/3028586.pdf,,,,60mm,90mm,49mm,0.22kg,1,2-4 Days,
2463,"Mitsubishi, FX3S-14MT/ESS, FX3S Base Unit AC100-240V;8 Inputs DC24V;6 Transistor Outputs (source)",Mitsubishi Electric,Factory Automation,PLC,Compact PLC,Main Unit,FX3S-14MT/ESS,FX3S PLC,FX3S-14MT/ESS,18100,8145,Piece,Each,1,"Mitsubishi, FX3S-14MT/ESS, Programmable Logic Controller, FX3S Base Unit AC100-240V;8 Inputs DC24V;6 Transistor Outputs (source):- Buy Mitsubishi FX3S-14MT/ESS, in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",,,,,,Integrated Inputs,8,Integrated Outputs,6,Output Type,Transistor (Source),Power Consumption (W),19,Power Supply (V),100 - 240VAC,Protection Class,IP10,Max. Ambient Temperature (ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â°C),55,,,,,,,,,1714202546-Product-Screenshot 2024-04-27 125204.png,6768540216-Mitsubishi--F,85371000,18%,https://www.farnell.com/datasheets/3028586.pdf,,,,60mm,90mm,75mm,0.3kg,1,2-4 Days,
2464,"Mitsubishi, FX3S-20MR/DS, FX3S Base Unit DC24V;12 Inputs DC24V;8 Relay Outputs",Mitsubishi Electric,Factory Automation,PLC,Compact PLC,Main Unit,FX3S-20MR/DS,FX3S PLC,FX3S-20MR/DS,23950,10777.5,Piece,Each,1,"Mitsubishi, FX3S-20MR/DS, Programmable Logic Controller, FX3S Base Unit DC24V;12 Inputs DC24V;8 Relay Outputs:- Buy Mitsubishi FX3S-20MR/DS, in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",,,,,,Integrated Inputs,12,Integrated Outputs,8,Output Type,Relay,Power Consumption (W),7,Power Supply (V),24VDC,Protection Class,IP10,Max. Ambient Temperature (ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â°C),55,,,,,,,,,1714202546-Product-Screenshot 2024-04-27 125204.png,2024254263-Mitsubishi--F,85371000,18%,https://www.farnell.com/datasheets/3028586.pdf,,,,75mm,90mm,49mm,0.3kg,1,2-4 Days,
2465,"Mitsubishi, FX3S-20MT/DS, FX3S Base Unit DC24V;12 Inputs DC24V;8 Transistor Outputs (sink)",Mitsubishi Electric,Factory Automation,PLC,Compact PLC,Main Unit,FX3S-20MT/DS,FX3S PLC,FX3S-20MT/DS,23950,10777.5,Piece,Each,1,"Mitsubishi, FX3S-20MT/DS, Programmable Logic Controller, FX3S Base Unit DC24V;12 Inputs DC24V;8 Transistor Outputs (sink):- Buy Mitsubishi FX3S-20MT/DS, in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",,,,,,Integrated Inputs,12,Integrated Outputs,8,Output Type,Transistor (Sink),Power Consumption (W),7,Power Supply (V),24VDC,Protection Class,IP10,Max. Ambient Temperature (ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â°C),55,,,,,,,,,1714202546-Product-Screenshot 2024-04-27 125204.png,9337718156-Mitsubishi--F,85371000,18%,https://www.farnell.com/datasheets/3028586.pdf,,,,75mm,90mm,49mm,0.3kg,1,2-4 Days,
2466,"Mitsubishi, FX3S-20MT/DSS, FX3S Base Unit DC24V;12 Inputs DC24V;8 Transistor Outputs (source)",Mitsubishi Electric,Factory Automation,PLC,Compact PLC,Main Unit,FX3S-20MT/DSS,FX3S PLC,FX3S-20MT/DSS,23950,10777.5,Piece,Each,1,"Mitsubishi, FX3S-20MT/DSS, Programmable Logic Controller, FX3S Base Unit DC24V;12 Inputs DC24V;8 Transistor Outputs (source):- Buy Mitsubishi FX3S-20MT/DSS, in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",,,,,,Integrated Inputs,12,Integrated Outputs,8,Output Type,Transistor (Source),Power Consumption (W),7,Power Supply (V),24VDC,Protection Class,IP10,Max. Ambient Temperature (ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â°C),55,,,,,,,,,1714202546-Product-Screenshot 2024-04-27 125204.png,8188889585-Mitsubishi--F,85371000,18%,https://www.farnell.com/datasheets/3028586.pdf,,,,75mm,90mm,49mm,0.3kg,1,2-4 Days,
