id,name,brand,main_category,c1_category,c2_category,leaf_category,artical_no,series_name,model_no,mrp,seling_price,unit_of_measurement,selling_unit,magnitude_of_uom,description,image_1,image_2,image_3,image_4,image_5,attribute1a,attribute1b,attribute2a,attribute2b,attribute3a,attribute3b,attribute4a,attribute4b,attribute5a,attribute5b,attribute6a,attribute6b,attribute7a,attribute7b,attribute8a,attribute8b,attribute9a,attribute9b,attribute10a,attribute10b,attribute11a,attribute11b,image,sku_code,hsn,tax,catalogue_url,is_return_available,return_day,faq,width,height,depth,weight,min_quantity,ship_time,accesoriess_cat_name
4554,"Dowell's, CEB-11-Copper Tubular Terminals Long Barrel Thimble-Wires Size-35sqmm, Ring Size-6mm (1 Pack of 100 No)",Dowell's,Panel & Panel Accessories,Thimbles,Copper Tubular Terminals,Long Barrel,CEB-11,CEB-Series,CEB-11,4087,2656.6,Piece,(1 Pack of 100 No),1,"Dowell's, CEB-11-Copper Tubular Terminals Long Barrel Thimble-Wires Size-35sqmm, Ring Size-6mm",1715927432-Product-Screenshot 2024-05-17 120017.png,,,,,Wires Size,35sqmm,Ring Size,6mm,,,,,,,,,,,,,,,,,,,1715927072-Product-Screenshot 2024-05-17 115412.png,5651349898-Dowell's--CEB,,18%,,,,,,,,,1,8-10 Days,
4555,"Dowell's, CEB-12-Copper Tubular Terminals Long Barrel Thimble-Wires Size-35sqmm, Ring Size-8mm (1 Pack of 100 No)",Dowell's,Panel & Panel Accessories,Thimbles,Copper Tubular Terminals,Long Barrel,CEB-12,CEB-Series,CEB-12,4816,3130.4,Piece,(1 Pack of 100 No),1,"Dowell's, CEB-12-Copper Tubular Terminals Long Barrel Thimble-Wires Size-35sqmm, Ring Size-8mm",1715927432-Product-Screenshot 2024-05-17 120017.png,,,,,Wires Size,35sqmm,Ring Size,8mm,,,,,,,,,,,,,,,,,,,1715927072-Product-Screenshot 2024-05-17 115412.png,5240922865-Dowell's--CEB,,18%,,,,,,,,,1,8-10 Days,
4556,"Dowell's, CEB-13-Copper Tubular Terminals Long Barrel Thimble-Wires Size-50sqmm, Ring Size-6mm (1 Pack of 100 No)",Dowell's,Panel & Panel Accessories,Thimbles,Copper Tubular Terminals,Long Barrel,CEB-13,CEB-Series,CEB-13,6216,4040.4,Piece,(1 Pack of 100 No),1,"Dowell's, CEB-13-Copper Tubular Terminals Long Barrel Thimble-Wires Size-50sqmm, Ring Size-6mm",1715927432-Product-Screenshot 2024-05-17 120017.png,,,,,Wires Size,50sqmm,Ring Size,6mm,,,,,,,,,,,,,,,,,,,1715927072-Product-Screenshot 2024-05-17 115412.png,8518832159-Dowell's--CEB,,18%,,,,,,,,,1,8-10 Days,
4557,"Dowell's, CEB-14-Copper Tubular Terminals Long Barrel Thimble-Wires Size-50sqmm, Ring Size-8mm (1 Pack of 100 No)",Dowell's,Panel & Panel Accessories,Thimbles,Copper Tubular Terminals,Long Barrel,CEB-14,CEB-Series,CEB-14,6216,4040.4,Piece,(1 Pack of 100 No),1,"Dowell's, CEB-14-Copper Tubular Terminals Long Barrel Thimble-Wires Size-50sqmm, Ring Size-8mm",1715927432-Product-Screenshot 2024-05-17 120017.png,,,,,Wires Size,50sqmm,Ring Size,8mm,,,,,,,,,,,,,,,,,,,1715927072-Product-Screenshot 2024-05-17 115412.png,1459131045-Dowell's--CEB,,18%,,,,,,,,,1,8-10 Days,
4558,"Dowell's, CEB-15-Copper Tubular Terminals Long Barrel Thimble-Wires Size-5sqmm, Ring Size-10mm (1 Pack of 100 No)",Dowell's,Panel & Panel Accessories,Thimbles,Copper Tubular Terminals,Long Barrel,CEB-15,CEB-Series,CEB-15,6216,4040.4,Piece,(1 Pack of 100 No),1,"Dowell's, CEB-15-Copper Tubular Terminals Long Barrel Thimble-Wires Size-5sqmm, Ring Size-10mm",1715927432-Product-Screenshot 2024-05-17 120017.png,,,,,Wires Size,5sqmm,Ring Size,10mm,,,,,,,,,,,,,,,,,,,1715927072-Product-Screenshot 2024-05-17 115412.png,2644888024-Dowell's--CEB,,18%,,,,,,,,,1,8-10 Days,
4559,"Dowell's, CEB-16-Copper Tubular Terminals Long Barrel Thimble-Wires Size-70sqmm, Ring Size-8mm (1 Pack of 50 No)",Dowell's,Panel & Panel Accessories,Thimbles,Copper Tubular Terminals,Long Barrel,CEB-16,CEB-Series,CEB-16,5122.5,3329.6,Piece,(1 Pack of 50 No),1,"Dowell's, CEB-16-Copper Tubular Terminals Long Barrel Thimble-Wires Size-70sqmm, Ring Size-8mm",1715927432-Product-Screenshot 2024-05-17 120017.png,,,,,Wires Size,70sqmm,Ring Size,8mm,,,,,,,,,,,,,,,,,,,1715927072-Product-Screenshot 2024-05-17 115412.png,7358643731-Dowell's--CEB,,18%,,,,,,,,,1,8-10 Days,
4560,"Dowell's, CEB-17-Copper Tubular Terminals Long Barrel Thimble-Wires Size-70sqmm, Ring Size-10mm (1 Pack of 50 No)",Dowell's,Panel & Panel Accessories,Thimbles,Copper Tubular Terminals,Long Barrel,CEB-17,CEB-Series,CEB-17,5122.5,3329.6,Piece,(1 Pack of 50 No),1,"Dowell's, CEB-17-Copper Tubular Terminals Long Barrel Thimble-Wires Size-70sqmm, Ring Size-10mm",1715927432-Product-Screenshot 2024-05-17 120017.png,,,,,Wires Size,70sqmm,Ring Size,10mm,,,,,,,,,,,,,,,,,,,1715927072-Product-Screenshot 2024-05-17 115412.png,4534561341-Dowell's--CEB,,18%,,,,,,,,,1,8-10 Days,
4561,"Dowell's, CEB-18-Copper Tubular Terminals Long Barrel Thimble-Wires Size-70sqmm, Ring Size-12mm (1 Pack of 50 No)",Dowell's,Panel & Panel Accessories,Thimbles,Copper Tubular Terminals,Long Barrel,CEB-18,CEB-Series,CEB-18,5122.5,3329.6,Piece,(1 Pack of 50 No),1,"Dowell's, CEB-18-Copper Tubular Terminals Long Barrel Thimble-Wires Size-70sqmm, Ring Size-12mm",1715927432-Product-Screenshot 2024-05-17 120017.png,,,,,Wires Size,70sqmm,Ring Size,12mm,,,,,,,,,,,,,,,,,,,1715927072-Product-Screenshot 2024-05-17 115412.png,1545893816-Dowell's--CEB,,18%,,,,,,,,,1,8-10 Days,
4562,"Dowell's, CEB-19-Copper Tubular Terminals Long Barrel Thimble-Wires Size-95sqmm, Ring Size-10mm (1 Pack of 25 No)",Dowell's,Panel & Panel Accessories,Thimbles,Copper Tubular Terminals,Long Barrel,CEB-19,CEB-Series,CEB-19,3328.25,2163.4,Piece,(1 Pack of 25 No),1,"Dowell's, CEB-19-Copper Tubular Terminals Long Barrel Thimble-Wires Size-95sqmm, Ring Size-10mm",1715927432-Product-Screenshot 2024-05-17 120017.png,,,,,Wires Size,95sqmm,Ring Size,10mm,,,,,,,,,,,,,,,,,,,1715927072-Product-Screenshot 2024-05-17 115412.png,8360452477-Dowell's--CEB,,18%,,,,,,,,,1,8-10 Days,
4563,"Dowell's, CEB-20-Copper Tubular Terminals Long Barrel Thimble-Wires Size-95sqmm, Ring Size-12mm (1 Pack of 25 No)",Dowell's,Panel & Panel Accessories,Thimbles,Copper Tubular Terminals,Long Barrel,CEB-20,CEB-Series,CEB-20,3328.25,2163.4,Piece,(1 Pack of 25 No),1,"Dowell's, CEB-20-Copper Tubular Terminals Long Barrel Thimble-Wires Size-95sqmm, Ring Size-12mm",1715927432-Product-Screenshot 2024-05-17 120017.png,,,,,Wires Size,95sqmm,Ring Size,12mm,,,,,,,,,,,,,,,,,,,1715927072-Product-Screenshot 2024-05-17 115412.png,5304686432-Dowell's--CEB,,18%,,,,,,,,,1,8-10 Days,
