c1_category,c2_category,leaf_category
Plug and Sockets,Polycarbonate Plug & Socket,"Standard Plug - IP44, 16 Amp, 230V, 50-60Hz"
Plug and Sockets,Polycarbonate Plug & Socket,"Standard Plug - IP44, 16 Amp, 415V, 50-60Hz"
Plug and Sockets,Polycarbonate Plug & Socket,"Standard Plug - IP44, 16 Amp, 415V, 50-60Hz"
Plug and Sockets,Polycarbonate Plug & Socket,"Standard Plug - IP44, 32 Amp, 230V, 50-60Hz"
Plug and Sockets,Polycarbonate Plug & Socket,"Standard Plug - IP44, 32 Amp, 415V, 50-60Hz"
Plug and Sockets,Polycarbonate Plug & Socket,"Standard Plug - IP44, 32 Amp, 415V, 50-60Hz"
Plug and Sockets,Polycarbonate Plug & Socket,"Standard Plug - IP44, 63 Amp, 230V, 50-60Hz"
Plug and Sockets,Polycarbonate Plug & Socket,"Standard Plug - IP44, 63 Amp, 415V, 50-60Hz"
Plug and Sockets,Polycarbonate Plug & Socket,"Standard Plug - IP44, 63 Amp, 415V, 50-60Hz"
Plug and Sockets,Polycarbonate Plug & Socket,"Phase Inverter Plug - IP44, 16 Amp, 415V, 50-60Hz"
Plug and Sockets,Polycarbonate Plug & Socket,"Phase Inverter Plug - IP44, 32 Amp, 415V, 50-60Hz"
Plug and Sockets,Polycarbonate Plug & Socket,"Panel Mounted Plug - IP44, 16 Amp, 230V, 50-60Hz"
Plug and Sockets,Polycarbonate Plug & Socket,"Panel Mounted Plug - IP44, 16 Amp, 415V, 50-60Hz"
Plug and Sockets,Polycarbonate Plug & Socket,"Panel Mounted Plug - IP44, 16 Amp, 415V, 50-60Hz"
Plug and Sockets,Polycarbonate Plug & Socket,"Panel Mounted Plug - IP44, 32 Amp, 230V, 50-60Hz"
Plug and Sockets,Polycarbonate Plug & Socket,"Panel Mounted Plug - IP44, 32 Amp, 415V, 50-60Hz"
Plug and Sockets,Polycarbonate Plug & Socket,"Panel Mounted Plug - IP44, 32 Amp, 415V, 50-60Hz"
Plug and Sockets,Polycarbonate Plug & Socket,"Panel Mounted Plug - IP44, 63 Amp, 230V, 50-60Hz"
Plug and Sockets,Polycarbonate Plug & Socket,"Panel Mounted Plug - IP44, 63 Amp, 415V, 50-60Hz"
