c1_category,c2_category,leaf_category
Cable Lugs,Copper Tubular Crimping Terminal Socket,2.5 mm² Copper Tubular Crimping Terminal Socket
Cable Lugs,Copper Tubular Crimping Terminal Socket,4 mm² Copper Tubular Crimping Terminal Socket
Cable Lugs,Copper Tubular Crimping Terminal Socket,6 mm² Copper Tubular Crimping Terminal Socket
Cable Lugs,Copper Tubular Crimping Terminal Socket,10 mm² Copper Tubular Crimping Terminal Socket
Cable Lugs,Copper Tubular Crimping Terminal Socket,16 mm² Copper Tubular Crimping Terminal Socket
Cable Lugs,Copper Tubular Crimping Terminal Socket,25 mm² Copper Tubular Crimping Terminal Socket
Cable Lugs,Copper Tubular Crimping Terminal Socket,35 mm² Copper Tubular Crimping Terminal Socket
Cable Lugs,Copper Tubular Crimping Terminal Socket,35 mm² Copper Tubular Crimping Terminal Socket
Cable Lugs,Copper Tubular Crimping Terminal Socket,50 mm² Copper Tubular Crimping Terminal Socket
Cable Lugs,Copper Tubular Crimping Terminal Socket,50 mm² Copper Tubular Crimping Terminal Socket
Cable Lugs,Copper Tubular Crimping Terminal Socket,50 mm² Copper Tubular Crimping Terminal Socket
Cable Lugs,Copper Tubular Crimping Terminal Socket,70 mm² Copper Tubular Crimping Terminal Socket
Cable Lugs,Copper Tubular Crimping Terminal Socket,70 mm² Copper Tubular Crimping Terminal Socket
Cable Lugs,Copper Tubular Crimping Terminal Socket,70 mm² Copper Tubular Crimping Terminal Socket
Cable Lugs,Copper Tubular Crimping Terminal Socket,95 mm² Copper Tubular Crimping Terminal Socket
Cable Lugs,Copper Tubular Crimping Terminal Socket,95 mm² Copper Tubular Crimping Terminal Socket
Cable Lugs,Copper Tubular Crimping Terminal Socket,120 mm² Copper Tubular Crimping Terminal Socket
Cable Lugs,Copper Tubular Crimping Terminal Socket,120 mm² Copper Tubular Crimping Terminal Socket
Cable Lugs,Copper Tubular Crimping Terminal Socket,120 mm² Copper Tubular Crimping Terminal Socket
Cable Lugs,Copper Tubular Crimping Terminal Socket,150 mm² Copper Tubular Crimping Terminal Socket
Cable Lugs,Copper Tubular Crimping Terminal Socket,150 mm² Copper Tubular Crimping Terminal Socket
Cable Lugs,Copper Tubular Crimping Terminal Socket,150 mm² Copper Tubular Crimping Terminal Socket
Cable Lugs,Copper Tubular Crimping Terminal Socket,185 mm² Copper Tubular Crimping Terminal Socket
Cable Lugs,Copper Tubular Crimping Terminal Socket,185 mm² Copper Tubular Crimping Terminal Socket
Cable Lugs,Copper Tubular Crimping Terminal Socket,225 mm² Copper Tubular Crimping Terminal Socket
Cable Lugs,Copper Tubular Crimping Terminal Socket,240 mm² Copper Tubular Crimping Terminal Socket
Cable Lugs,Copper Tubular Crimping Terminal Socket,240 mm² Copper Tubular Crimping Terminal Socket
Cable Lugs,Copper Tubular Crimping Terminal Socket,300 mm² Copper Tubular Crimping Terminal Socket
Cable Lugs,Copper Tubular Crimping Terminal Socket,300 mm² Copper Tubular Crimping Terminal Socket
Cable Lugs,Copper Tubular Crimping Terminal Socket,400 mm² Copper Tubular Crimping Terminal Socket
Cable Lugs,Copper Tubular Crimping Terminal Socket,500 mm² Copper Tubular Crimping Terminal Socket
Cable Lugs,Copper Tubular Crimping Terminal Socket,630 mm² Copper Tubular Crimping Terminal Socket
Cable Lugs,Copper Tubular Crimping Terminal Socket,800 mm² Copper Tubular Crimping Terminal Socket
Cable Lugs,Copper Tubular Crimping Terminal Socket,1000 mm² Copper Tubular Crimping Terminal Socket
