c1_category,c2_category,leaf_category
Power Supply,EMPARRO Phase -2/3,"EMPARRO Phase -2/3 , Power Supply , For Mounting Rail , 5A."
Power Supply,EMPARRO Phase -2/3,"EMPARRO Phase -2/3, Power Supply, Fastening With Screws 5A."
Power Supply,EMPARRO Phase -2/3,"EMPARRO Phase -2/3, Power Supply, For Coated PCB 5A."
Power Supply,EMPARRO Phase -2/3,"EMPARRO Phase -2/3, Power Supply, For Mounting Rail 10 A."
Power Supply,EMPARRO Phase -2/3,"EMPARRO Phase -2/3, Power Supply, Fastening With Screws 10A."
Power Supply,EMPARRO Phase -2/3,"EMPARRO Phase -2/3, Power Supply,For Coated PCB 10A."
Power Supply,EMPARRO Phase -2/3,"EMPARRO Phase -2/3, Power Supply, For Mounting Rail 20A."
Power Supply,EMPARRO Phase -2/3,"EMPARRO Phase -2/3, Power Supply,Fastening With Screws 20A."
Power Supply,EMPARRO Phase -2/3,"EMPARRO Phase -2/3, Power Supply, For Coated PCB ,20A."
Power Supply,EMPARRO Phase -2/3,"EMPARRO Phase -2/3, Power Supply,For Mounting Rail 40A."
Power Supply,EMPARRO Phase -2/3,"EMPARRO Phase -2/3, Power Supply,Fastening With Screws 40A."
Power Supply,EMPARRO Phase -2/3,"EMPARRO Phase -2/3, Power Supply,For Coated PCB , 40A."
