name,brand,main_category,c1_category,c2_category,leaf_category,artical_no,series_name,model_no,mrp,seling_price,unit_of_measurement,selling_unit,magnitude_of_uom,description,image_1,image_2,image_3,image_4,image_5,attribute1a,attribute1b,attribute2a,attribute2b,attribute3a,attribute3b,attribute4a,attribute4b,attribute5a,attribute5b,attribute6a,attribute6b,attribute7a,attribute7b,attribute8a,attribute8b,attribute9a,attribute9b,attribute10a,attribute10b,attribute11a,attribute11b,image,sku_code,hsn,tax,catalogue_url,is_return_available,return_day,faq,width,height,depth,weight,min_quantity,ship_time,accesoriess_cat_name
Cable Ties,Reputed,Industrial Hardware,Industrial Hardware Section,Cable Ties,,,,,,,,1 Pack of No.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721292540-Product-Cable Ties.PNG,,,18%,,,,,,,,,1,08-10 Days,
Cable Clip,Reputed,Industrial Hardware,Industrial Hardware Section,Cable Clip,,,,,,,,1 Pack of No.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721292550-Product-Cable Clip.PNG,,,18%,,,,,,,,,1,08-10 Days,
Nylon Cable Gland,Reputed,Industrial Hardware,Industrial Hardware Section,Nylon Cable Gland,,,,,,,,1 Pack of No.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721292559-Product-Nylon Cable Gland.PNG,,,18%,,,,,,,,,1,08-10 Days,
Polyamide Flexible Conduits and Accessories,Reputed,Industrial Hardware,Industrial Hardware Section,Polyamide Flexible Conduits and Accessories,,,,,,,,1 Pack of No.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721292569-Product-Polyamide Flexible Conduits and Accessories.PNG,,,18%,,,,,,,,,1,08-10 Days,
P Connector or Screw-On Wire Connector,Reputed,Industrial Hardware,Industrial Hardware Section,P Connector or Screw-On Wire Connector,,,,,,,,1 Pack of No.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721292579-Product-P Connector or Screw-On Wire Connector.PNG,,,18%,,,,,,,,,1,08-10 Days,
Cord End Terminals,Reputed,Industrial Hardware,Industrial Hardware Section,Cord End Terminals,,,,,,,,1 Pack of No.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721292590-Product-Cord End Terminals.PNG,,,18%,,,,,,,,,1,08-10 Days,
PG Brass Cable Glands,Reputed,Industrial Hardware,Industrial Hardware Section,PG Brass Cable Glands,,,,,,,,1 Pack of No.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721292602-Product-PG Brass Cable Glands.PNG,,,18%,,,,,,,,,1,08-10 Days,
M-Series Gland,Reputed,Industrial Hardware,Industrial Hardware Section,M-Series Gland,,,,,,,,1 Pack of No.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721292618-Product-M-Series Gland.PNG,,,18%,,,,,,,,,1,08-10 Days,
Cable End Terminals,Reputed,Industrial Hardware,Industrial Hardware Section,Cable End Terminals,,,,,,,,1 Pack of No.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721292631-Product-Cable End Terminals.PNG,,,18%,,,,,,,,,1,08-10 Days,
Heat Shrinkable Tubes,Reputed,Industrial Hardware,Industrial Hardware Section,Heat Shrinkable Tubes,,,,,,,,1 Pack of No.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721292642-Product-Heat Shrinkable Tubes.PNG,,,18%,,,,,,,,,1,08-10 Days,
