c1_category,c2_category,leaf_category
Plug and Socket,Plug,"Plug 16A, 230V,6h"
Plug and Socket,Plug,"Plug 16A, 415V,6h"
Plug and Socket,Plug,"Plug 16A, 415V,6h"
Plug and Socket,Plug,"Plug 32A, 230V,6h"
Plug and Socket,Plug,"Plug 32A, 415V,6h"
Plug and Socket,Plug,"Plug 32A, 415V,6h"
Plug and Socket,Coupler,"Coupler, 16A, 230V,6h"
Plug and Socket,Coupler,"Coupler, 16A, 415V,6h"
Plug and Socket,Coupler,"Coupler, 16A, 415V,6h"
Plug and Socket,Coupler,"Coupler,32A, 230V,6h"
Plug and Socket,Coupler,"Coupler,32A, 415V,6h"
Plug and Socket,Coupler,"Coupler,32A, 415V,6h"
Plug and Socket,Panel Socket,"Panel Mounted Socket, 16A, 230V,6h"
Plug and Socket,Panel Socket,"Panel Mounted Socket, 16A, 415V,6h"
Plug and Socket,Panel Socket,"Panel Mounted Socket, 16A, 415V,6h"
Plug and Socket,Panel Socket,"Panel Mounted Socket,32A, 230V,6h"
Plug and Socket,Panel Socket,"Panel Mounted Socket,32A, 415V,6h"
Plug and Socket,Panel Socket,"Panel Mounted Socket,32A, 415V,6h"
Plug and Socket,Angular Socket,"Angular Socket, 16A, 230V,6h"
Plug and Socket,Angular Socket,"Angular Socket, 16A, 415V,6h"
Plug and Socket,Angular Socket,"Angular Socket, 16A, 415V,6h"
Plug and Socket,Angular Socket,"Angular Socket, 32A, 230V,6h"
Plug and Socket,Angular Socket,"Angular Socket, 32A, 415V,6h"
Plug and Socket,Angular Socket,"Angular Socket, 32A, 415V,6h"
Plug and Socket,Reverse Plug,"Reverse Plug, 16A, 230V,6h"
Plug and Socket,Reverse Plug,"Reverse Plug, 16A, 415V,6h"
Plug and Socket,Reverse Plug,"Reverse Plug, 16A, 415V,6h"
Plug and Socket,Reverse Plug,"Reverse Plug, 32A, 230V,6h"
Plug and Socket,Reverse Plug,"Reverse Plug, 32A, 415V,6h"
Plug and Socket,Reverse Plug,"Reverse Plug, 32A, 415V,6h"
