c1_category,c2_category,leaf_category
Wires & Cables,Power Single Core Cables,0.5 sq.mm x 1 Core Copper Flexible FR Wire
Wires & Cables,Power Single Core Cables,0.75 Sq.mm x 1 Core Copper Flexible FR Wire
Wires & Cables,Power Single Core Cables,1 Sq.mm x 1 Core Copper Flexible FR Wire
Wires & Cables,Power Single Core Cables,1.5 Sq.mm x 1 Core Copper Flexible FR Wire
Wires & Cables,Power Single Core Cables,2.5 Sq.mm x 1 Core Copper Flexible FR Wire
Wires & Cables,Power Single Core Cables,4 Sq.mm x 1 Core Copper Flexible FR Wire
Wires & Cables,Power Single Core Cables,6 Sq.mm x 1 Core Copper Flexible FR Wire
Wires & Cables,Power Single Core Cables,10 Sq.mm x 1 Core Copper Flexible FR Wire
Wires & Cables,Power Single Core Cables,16 Sq.mm x 1 Core Copper Flexible FR Wire
Wires & Cables,Power Single Core Cables,25 Sq.mm x 1 Core Copper Flexible FR Wire
Wires & Cables,Power Single Core Cables,35 Sq.mm x 1 Core Copper Flexible FR Wire
Wires & Cables,Power Single Core Cables,50 Sq.mm x 1 Core Copper Flexible FR Wire
Wires & Cables,Power Single Core Cables,70 Sq.mm x 1 Core Copper Flexible FR Wire
Wires & Cables,Power Single Core Cables,95 Sq.mm x 1 Core Copper Flexible FR Wire
Wires & Cables,Power Single Core Cables,120 Sq.mm x 1 Core Copper Flexible FR Wire
Wires & Cables,Power Single Core Cables,150 Sq.mm x 1 Core Copper Flexible FR Wire
Wires & Cables,Power Single Core Cables,185 Sq.mm x 1 Core Copper Flexible FR Wire
Wires & Cables,Power Single Core Cables,240 Sq.mm x 1 Core Copper Flexible FR Wire
Wires & Cables,Power Single Core Cables,300 Sq.mm x 1 Core Copper Flexible FR Wire
Wires & Cables,Power Single Core Cables,400 Sq.mm x 1 Core Copper Flexible FR Wire
