id,name,brand,main_category,c1_category,c2_category,leaf_category,artical_no,series_name,model_no,mrp,seling_price,unit_of_measurement,selling_unit,magnitude_of_uom,description,image_1,image_2,image_3,image_4,image_5,attribute1a,attribute1b,attribute2a,attribute2b,attribute3a,attribute3b,attribute4a,attribute4b,attribute5a,attribute5b,attribute6a,attribute6b,attribute7a,attribute7b,attribute8a,attribute8b,attribute9a,attribute9b,attribute10a,attribute10b,attribute11a,attribute11b,image,sku_code,hsn,tax,catalogue_url,is_return_available,return_day,faq,width,height,depth,weight,min_quantity,ship_time,accesoriess_cat_name
8329,Conical Insulator,Reputed,Panel & Panel Accessories,Panel Accessories,Conical Insulator,,,,,,,Piece,1 Pack of No.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721292774-Product-Conical Insulator.PNG,7562341120-Conical-Insul,,18%,,,,,,,,,1,08-10 Days,
8330,PG Blanking Plugs,Reputed,Panel & Panel Accessories,Panel Accessories,PG Blanking Plugs,,,,,,,Piece,1 Pack of No.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721292783-Product-PG Blanking Plugs.PNG,1811035624-PG-Blanking-P,,18%,,,,,,,,,1,08-10 Days,
8331,PVC Channel,Reputed,Panel & Panel Accessories,Panel Accessories,PVC Channel,,,,,,,Piece,1 Pack of No.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721292792-Product-PVC Channel.PNG,5842609922-PVC-Channel,,18%,,,,,,,,,1,08-10 Days,
8332,MC4 Solar Connector,Reputed,Panel & Panel Accessories,Panel Accessories,MC4 Solar Connector,,,,,,,Piece,1 Pack of No.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721292801-Product-MC4 Solar Connector.PNG,1931304768-MC4-Solar-Con,,18%,,,,,,,,,1,08-10 Days,
8333,Push Button Box,Reputed,Panel & Panel Accessories,Panel Accessories,Push Button Box,,,,,,,Piece,1 Pack of No.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721292812-Product-Push Button Box.PNG,9641803046-Push-Button-B,,18%,,,,,,,,,1,08-10 Days,
8334,Copper Thimble,Reputed,Panel & Panel Accessories,Panel Accessories,Copper Thimble,,,,,,,Piece,1 Pack of No.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721292822-Product-Copper Thimble.PNG,3095601086-Copper-Thimbl,,18%,,,,,,,,,1,08-10 Days,
8335,LED Indicator Lamp,Reputed,Panel & Panel Accessories,Panel Accessories,LED Indicator Lamp,,,,,,,Piece,1 Pack of No.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721292832-Product-LED Indicator Lamp.PNG,7981581390-LED-Indicator,,18%,,,,,,,,,1,08-10 Days,
8336,Stainless Steel Saddle,Reputed,Panel & Panel Accessories,Panel Accessories,Stainless Steel Saddle,,,,,,,Piece,1 Pack of No.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721292841-Product-Stainless Steel Saddle.PNG,7513905263-Stainless-Ste,,18%,,,,,,,,,1,08-10 Days,
9377,Ethernet Patch Cable 1 M,Reputed,Industrial Wires & Cables,Communication Cable,PLC Programming Cable,Ethernet Patch Cable 1 M,,,,,,Meter,Pack of 1 Mtr,1,Ethernet Patch Cable 1 M,,,,,,Type,Molded,Color,White,Length,1 Meter,,,,,,,,,,,,,,,,,1721900464-Product-2 meter pacth.PNG,6937529101-Ethernet-Patc,,18%,,,,,,,,,1,4-5 Days,
9378,Ethernet Patch Cable 2 M,Reputed,Industrial Wires & Cables,Communication Cable,PLC Programming Cable,Ethernet Patch Cable 2 M,,,,,,Meter,Pack of 2 Mtr,1,Ethernet Patch Cable 2 M,,,,,,Type,Molded,Color,White,Length,2 Meter,,,,,,,,,,,,,,,,,1721902016-Product-Pacth cable.PNG,4517699224-Ethernet-Patc,,18%,,,,,,,,,1,4-5 Days,
9379,Ethernet Patch Cable 3 M,Reputed,Industrial Wires & Cables,Communication Cable,PLC Programming Cable,Ethernet Patch Cable 3 M,,,,,,Meter,Pack of 3 Mtr,1,Ethernet Patch Cable 3 M,,,,,,Type,Molded,Color,White,Length,3 Meter,,,,,,,,,,,,,,,,,1721902016-Product-Pacth cable.PNG,8972314510-Ethernet-Patc,,18%,,,,,,,,,1,4-5 Days,
9380,Ethernet Patch Cable 5 M,Reputed,Industrial Wires & Cables,Communication Cable,PLC Programming Cable,Ethernet Patch Cable 5 M,,,,,,Meter,Pack of 5 Mtr,1,Ethernet Patch Cable 5 M,,,,,,Type,Molded,Color,White,Length,5 Meter,,,,,,,,,,,,,,,,,1721902016-Product-Pacth cable.PNG,4705129424-Ethernet-Patc,,18%,,,,,,,,,1,4-5 Days,
9381,Ethernet Patch Cable 10 M,Reputed,Industrial Wires & Cables,Communication Cable,PLC Programming Cable,Ethernet Patch Cable 10 M,,,,,,Meter,Pack of 10 Mtr,1,Ethernet Patch Cable 10 M,,,,,,Type,Molded,Color,White,Length,10 Meter,,,,,,,,,,,,,,,,,1721902016-Product-Pacth cable.PNG,3473206153-Ethernet-Patc,,18%,,,,,,,,,1,4-5 Days,
9382,Ethernet Patch Cable 15 M,Reputed,Industrial Wires & Cables,Communication Cable,PLC Programming Cable,Ethernet Patch Cable 15 M,,,,,,Meter,Pack of 15 Mtr,1,Ethernet Patch Cable 15 M,,,,,,Type,Molded,Color,White,Length,15 Meter,,,,,,,,,,,,,,,,,1721902016-Product-Pacth cable.PNG,8692784574-Ethernet-Patc,,18%,,,,,,,,,1,4-5 Days,
9383,Ethernet Patch Cable 30 M,Reputed,Industrial Wires & Cables,Communication Cable,PLC Programming Cable,Ethernet Patch Cable 30 M,,,,,,Meter,Pack of 30 Mtr,1,Ethernet Patch Cable 30 M,,,,,,Type,Molded,Color,White,Length,30 Meter,,,,,,,,,,,,,,,,,1721902016-Product-Pacth cable.PNG,6912040974-Ethernet-Patc,,18%,,,,,,,,,1,4-5 Days,
