c1_category,c2_category,leaf_category
PLC,Compact PLC,"Transistor Outputs, Eth RS-485, spring clamp, sink"
PLC,Compact PLC,"Transistor Outputs, Eth,RS-485, sink"
PLC,Compact PLC,"Transistor Outputs, Eth, RS-485, source"
PLC,Compact PLC,"Transistor Outputs, Eth, RS-485, source"
PLC,Compact PLC,Communication Adapter
PLC,Compact PLC,Communication Board
PLC,Compact PLC,Extension cable
PLC,Compact PLC,I/O Extension
PLC,Compact PLC,I/O Extension
PLC,Compact PLC,I/O Extension
PLC,Compact PLC,I/O Extension
PLC,Compact PLC,I/O Extension
PLC,Compact PLC,I/O Extension
PLC,Compact PLC,Communication Card
PLC,Compact PLC,Communication Adapter
PLC,Compact PLC,Communication Board
PLC,Compact PLC,Analog Input Module
PLC,Compact PLC,Analog Input Module
PLC,Compact PLC,Analog Input Module
PLC,Compact PLC,Analog Input Module
PLC,Compact PLC,Analog Input Module
PLC,Compact PLC,Analog Input Module
PLC,Compact PLC,Analog Input Module
PLC,Compact PLC,Analog Input Module
PLC,Compact PLC,I/O Extension
PLC,Compact PLC,I/O Extension
PLC,Compact PLC,I/O Extension
PLC,Compact PLC,I/O Extension
PLC,Compact PLC,Expansion Cable
PLC,Compact PLC,I/O Extension
PLC,Compact PLC,I/O Extension
PLC,Compact PLC,Power Supply Unit
PLC,Compact PLC,I/O Extension
PLC,Compact PLC,I/O Extension
PLC,Compact PLC,I/O Extension
PLC,Compact PLC,I/O Extension
PLC,Compact PLC,I/O Extension
PLC,Compact PLC,I/O Extension
PLC,Compact PLC,I/O Extension
PLC,Compact PLC,I/O Extension
PLC,Compact PLC,I/O Extension
PLC,Compact PLC,I/O Extension
PLC,Compact PLC,I/O Extension
