c1_category,c2_category,leaf_category
Safe Switching and Monitoring,Safety Switch With Separate Actuator,
Safe Signal Processing,Safety - Monitoring Modules,
Safe Switching and Monitoring,Solenoid interlocks,
Safe Switching and Monitoring,Pull-Wire Emergency Stop Switches,
Safe Switching and Monitoring,"Safety light curtains, Safety light grids",
Safe Switching and Monitoring,"Safety light curtains, Safety light grids",
Safe Switching and Monitoring,"Safety light curtains, Safety light grids",
Safe Switching and Monitoring,"Safety light curtains, Safety light grids",
