id,name,brand,main_category,c1_category,c2_category,leaf_category,artical_no,series_name,model_no,mrp,seling_price,unit_of_measurement,selling_unit,magnitude_of_uom,description,image_1,image_2,image_3,image_4,image_5,attribute1a,attribute1b,attribute2a,attribute2b,attribute3a,attribute3b,attribute4a,attribute4b,attribute5a,attribute5b,attribute6a,attribute6b,attribute7a,attribute7b,attribute8a,attribute8b,attribute9a,attribute9b,attribute10a,attribute10b,attribute11a,attribute11b,image,sku_code,hsn,tax,catalogue_url,is_return_available,return_day,faq,width,height,depth,weight,min_quantity,ship_time,accesoriess_cat_name
4355,"Dowell's, RSI-7501-Ring Terminals Insulated Thimble-0.75 Sqmm, Ring Size-4mm (1 Pack of 200 No)",Dowell's,Panel & Panel Accessories,Thimbles,Ring Terminals Insulated,Insulated,RSI-7501,RSI-Series,RSI-7501,696,452.4,Piece,(1 Pack of 200 No),1,"Dowell's, RSI-7501-Ring Terminals Insulated Thimble-0.75 Sqmm, Ring Size-4mm",1715671052-Product-Screenshot 2024-05-14 124651.png,1715671052-Product-Screenshot 2024-05-14 124637.png,,,,Wires Size,0.75 Sqmm,Ring Size,4mm,,,,,,,,,,,,,,,,,,,1715671052-Product-Screenshot 2024-05-14 124615.png,4278660107-Dowell's--RSI,,18%,,,,,,,,,1,8-10 Days,
4356,"Dowell's, RSI-7502-Ring Terminals Insulated Thimble-4 Sqmm, Ring Size-4mm (1 Pack of 200 No)",Dowell's,Panel & Panel Accessories,Thimbles,Ring Terminals Insulated,Insulated,RSI-7502,RSI-Series,RSI-7502,696,452.4,Piece,(1 Pack of 200 No),1,"Dowell's, RSI-7502-Ring Terminals Insulated Thimble-4 Sqmm, Ring Size-4mm",1715671052-Product-Screenshot 2024-05-14 124651.png,1715671052-Product-Screenshot 2024-05-14 124637.png,,,,Wires Size,1 Sqmm,Ring Size,4mm,,,,,,,,,,,,,,,,,,,1715671052-Product-Screenshot 2024-05-14 124615.png,1978981974-Dowell's--RSI,,18%,,,,,,,,,1,8-10 Days,
4357,"Dowell's, RSI-7054-Ring Terminals Insulated Thimble-1.5 Sqmm, Ring Size-3mm (1 Pack of 200 No)",Dowell's,Panel & Panel Accessories,Thimbles,Ring Terminals Insulated,Insulated,RSI-7054,RSI-Series,RSI-7054,974,633.1,Piece,(1 Pack of 200 No),1,"Dowell's, RSI-7054-Ring Terminals Insulated Thimble-1.5 Sqmm, Ring Size-3mm",1715671052-Product-Screenshot 2024-05-14 124651.png,1715671052-Product-Screenshot 2024-05-14 124637.png,,,,Wires Size,1.5 Sqmm,Ring Size,3mm,,,,,,,,,,,,,,,,,,,1715671052-Product-Screenshot 2024-05-14 124615.png,6352856496-Dowell's--RSI,,18%,,,,,,,,,1,8-10 Days,
4358,"Dowell's, RSI-7055-Ring Terminals Insulated Thimble-1.5 Sqmm, Ring Size-3.5mm (1 Pack of 200 No)",Dowell's,Panel & Panel Accessories,Thimbles,Ring Terminals Insulated,Insulated,RSI-7055,RSI-Series,RSI-7055,974,633.1,Piece,(1 Pack of 200 No),1,"Dowell's, RSI-7055-Ring Terminals Insulated Thimble-1.5 Sqmm, Ring Size-3.5mm",1715671052-Product-Screenshot 2024-05-14 124651.png,1715671052-Product-Screenshot 2024-05-14 124637.png,,,,Wires Size,1.5 Sqmm,Ring Size,3.5mm,,,,,,,,,,,,,,,,,,,1715671052-Product-Screenshot 2024-05-14 124615.png,7213012289-Dowell's--RSI,,18%,,,,,,,,,1,8-10 Days,
4359,"Dowell's, RSI-7058-Ring Terminals Insulated Thimble-1.5 Sqmm, Ring Size-3.5 (1 Pack of 200 No)",Dowell's,Panel & Panel Accessories,Thimbles,Ring Terminals Insulated,Insulated,RSI-7058,RSI-Series,RSI-7058,996,647.4,Piece,(1 Pack of 200 No),1,"Dowell's, RSI-7058-Ring Terminals Insulated Thimble-1.5 Sqmm, Ring Size-3.5",1715671052-Product-Screenshot 2024-05-14 124651.png,1715671052-Product-Screenshot 2024-05-14 124637.png,,,,Wires Size,1.5 Sqmm,Ring Size,3.5mm,,,,,,,,,,,,,,,,,,,1715671052-Product-Screenshot 2024-05-14 124615.png,2362786648-Dowell's--RSI,,18%,,,,,,,,,1,8-10 Days,
4360,"Dowell's, RSI-7056-Ring Terminals Insulated Thimble-1.5 Sqmm, Ring Size-4 (1 Pack of 200 No)",Dowell's,Panel & Panel Accessories,Thimbles,Ring Terminals Insulated,Insulated,RSI-7056,RSI-Series,RSI-7056,974,633.1,Piece,(1 Pack of 200 No),1,"Dowell's, RSI-7056-Ring Terminals Insulated Thimble-1.5 Sqmm, Ring Size-4",1715671052-Product-Screenshot 2024-05-14 124651.png,1715671052-Product-Screenshot 2024-05-14 124637.png,,,,Wires Size,1.5 Sqmm,Ring Size,4mm,,,,,,,,,,,,,,,,,,,1715671052-Product-Screenshot 2024-05-14 124615.png,4752875399-Dowell's--RSI,,18%,,,,,,,,,1,8-10 Days,
4361,"Dowell's, RSI-7059-Ring Terminals Insulated Thimble-1.5 Sqmm, Ring Size-4 (1 Pack of 200 No)",Dowell's,Panel & Panel Accessories,Thimbles,Ring Terminals Insulated,Insulated,RSI-7059,RSI-Series,RSI-7059,996,647.4,Piece,(1 Pack of 200 No),1,"Dowell's, RSI-7059-Ring Terminals Insulated Thimble-1.5 Sqmm, Ring Size-4",1715671052-Product-Screenshot 2024-05-14 124651.png,1715671052-Product-Screenshot 2024-05-14 124637.png,,,,Wires Size,1.5 Sqmm,Ring Size,4mm,,,,,,,,,,,,,,,,,,,1715671052-Product-Screenshot 2024-05-14 124615.png,3211854839-Dowell's--RSI,,18%,,,,,,,,,1,8-10 Days,
4362,"Dowell's, RSI-7061-Ring Terminals Insulated Thimble-1.5 Sqm, Ring Size-4mm. (1 Pack of 200 No)",Dowell's,Panel & Panel Accessories,Thimbles,Ring Terminals Insulated,Insulated,RSI-7061,RSI-Series,RSI-7061,742,482.3,Piece,(1 Pack of 200 No),1,"Dowell's, RSI-7061-Ring Terminals Insulated Thimble-1.5 Sqm, Ring Size-4mm",1715671052-Product-Screenshot 2024-05-14 124651.png,1715671052-Product-Screenshot 2024-05-14 124637.png,,,,Wires Size,1.5 Sqmm,Ring Size,4mm,,,,,,,,,,,,,,,,,,,1715671052-Product-Screenshot 2024-05-14 124615.png,5402090965-Dowell's--RSI,,18%,,,,,,,,,1,8-10 Days,
4363,"Dowell's, RSI-7063-Ring Terminals Insulated Thimble-1.5 Sqmm, Ring Size-4mm. (1 Pack of 200 No)",Dowell's,Panel & Panel Accessories,Thimbles,Ring Terminals Insulated,Insulated,RSI-7063,RSI-Series,RSI-7063,974,633.1,Piece,(1 Pack of 200 No),1,"Dowell's, RSI-7063-Ring Terminals Insulated Thimble-1.5 Sqmm, Ring Size-4mm.",1715671052-Product-Screenshot 2024-05-14 124651.png,1715671052-Product-Screenshot 2024-05-14 124637.png,,,,Wires Size,1.5 Sqmm,Ring Size,4mm,,,,,,,,,,,,,,,,,,,1715671052-Product-Screenshot 2024-05-14 124615.png,9745920661-Dowell's--RSI,,18%,,,,,,,,,1,8-10 Days,
4364,"Dowell's, RSI-7062-Ring Terminals Insulated Thimble-1.5 Sqmm, Ring Size-5mm. (1 Pack of 200 No)",Dowell's,Panel & Panel Accessories,Thimbles,Ring Terminals Insulated,Insulated,RSI-7062,RSI-Series,RSI-7062,742,482.3,Piece,(1 Pack of 200 No),1,"Dowell's, RSI-7062-Ring Terminals Insulated Thimble-1.5 Sqmm, Ring Size-5mm.",1715671052-Product-Screenshot 2024-05-14 124651.png,1715671052-Product-Screenshot 2024-05-14 124637.png,,,,Wires Size,1.5 Sqmm,Ring Size,5mm,,,,,,,,,,,,,,,,,,,1715671052-Product-Screenshot 2024-05-14 124615.png,9783251481-Dowell's--RSI,,18%,,,,,,,,,1,8-10 Days,
