c1_category,c2_category,leaf_category
Low Voltage Switch Gear,Phase Selector,"Horizontal - 4 Quadrant, with Rotary Switches, Duly Wired)"
Low Voltage Switch Gear,Phase Selector,"Horizontal - 4 Quadrant, with Rotary Switches, Duly Wired)"
Low Voltage Switch Gear,Phase Selector,"Horizontal - 4 Quadrant, with Rotary Switches, Duly Wired)"
Low Voltage Switch Gear,Phase Selector,"Horizontal - 4 Quadrant, with Rotary Switches, Duly Wired)"
Low Voltage Switch Gear,Phase Selector,"Horizontal - 4 Quadrant, with Rotary Switches, Duly Wired)"
Low Voltage Switch Gear,Phase Selector,"Horizontal - 4 Quadrant, with Rotary Switches, Duly Wired)"
Low Voltage Switch Gear,Phase Selector,"Vertical, with Rotary Switches, Duly Wired"
Low Voltage Switch Gear,Phase Selector,"Vertical, with Rotary Switches, Duly Wired"
Low Voltage Switch Gear,Phase Selector,"Vertical, with Rotary Switches, Duly Wired"
Low Voltage Switch Gear,Phase Selector,"Vertical, with Rotary Switches, Duly Wired"
Low Voltage Switch Gear,Phase Selector,"Vertical, with Rotary Switches, Duly Wired"
Low Voltage Switch Gear,Phase Selector,"Vertical, with Rotary Switches, Duly Wired"
Low Voltage Switch Gear,Phase Selector,"Vertical, with Rotary Switches, Duly Wired"
Low Voltage Switch Gear,Phase Selector,"Vertical, with Rotary Switches, Duly Wired"
Low Voltage Switch Gear,Phase Selector,"Vertical, with Rotary Switches, Duly Wired"
Low Voltage Switch Gear,Phase Selector,"Vertical, with Rotary Switches, Duly Wired"
Low Voltage Switch Gear,Phase Selector,"Vertical, with Rotary Switches, Duly Wired"
Low Voltage Switch Gear,Phase Selector,"Vertical, with Rotary Switches, Duly Wired"
Low Voltage Switch Gear,Distribution Boards,Automatic Phase Selector DB
Low Voltage Switch Gear,Distribution Boards,Automatic Phase Selector DB
Low Voltage Switch Gear,Distribution Boards,"Phase Selector Enclosure (Vertical), with Rotary Switches, Duly Wired"
Low Voltage Switch Gear,Distribution Boards,"Phase Selector Enclosure (Vertical), with Rotary Switches, Duly Wired"
Low Voltage Switch Gear,Distribution Boards,Automatic Phase Selector Unit
Low Voltage Switch Gear,Distribution Boards,"Vertical, DB LL 4 Way SD VERT W/O MCCB"
Low Voltage Switch Gear,Distribution Boards,"Vertical, DB LL 8 Way SD VERT W/O MCCB"
Low Voltage Switch Gear,Distribution Boards,"Vertical, DB LL 12 Way SD VERT W/O MCCB"
Low Voltage Switch Gear,Distribution Boards,"Vertical, DB LL 4 Way DD VERT W/O MCCB"
Low Voltage Switch Gear,Distribution Boards,"Vertical, DB LL 8 Way DD VERT W/O MCCB"
Low Voltage Switch Gear,Distribution Boards,"Vertical, DB LL 12 Way DD VERT W/O MCCB"
Low Voltage Switch Gear,Distribution Boards,"Vertical, DB LL 4 Way DD VERT W/O MCCB"
Low Voltage Switch Gear,Distribution Boards,"Vertical, DB LL 8 Way DD VERT W/O MCCB"
Low Voltage Switch Gear,Distribution Boards,"Vertical, DB LL 12 Way DD VERT W/O MCCB"
