id,name,brand,main_category,c1_category,c2_category,leaf_category,artical_no,series_name,model_no,mrp,seling_price,unit_of_measurement,selling_unit,magnitude_of_uom,description,image_1,image_2,image_3,image_4,image_5,attribute1a,attribute1b,attribute2a,attribute2b,attribute3a,attribute3b,attribute4a,attribute4b,attribute5a,attribute5b,attribute6a,attribute6b,attribute7a,attribute7b,attribute8a,attribute8b,attribute9a,attribute9b,attribute10a,attribute10b,attribute11a,attribute11b,image,sku_code,hsn,tax,catalogue_url,is_return_available,return_day,faq,width,height,depth,weight,min_quantity,ship_time,accesoriess_cat_name
10478,"Fuji Electric FVR0.4AS1S-7E- 1 Phase 0.4 Kw, 200 V, VFD, FVR-Micro",Fuji Electric,Factory Automation,Variable Frequency Drive,Single Phase AC Drive,1 Phase 0.4 Kw Variable Frequency Drive,FVR0.4AS1S-7E,FVR-Micro,FVR0.4AS1S-7E,"14,000",7000,Piece,Each,1,"Fuji Electric FVR0.4AS1S-7E- 1 Phase 0.4 Kw, 200 V, Variable Frequency Drive",,,,,,Type of Product,Variable Frequency Drive,Phase,Single Phase,Voltage Rating,200 V,Applicable Standard Motor,0.4 kw,Rated O/P Current,2.5 A,Overload Capacity,150 % per 1 min,Operation Temperature,-10_+50°,Enclosure,IP20,Color,Blue,Material,Plastic,Power Frequency,50/60 Hz,1722936136-Product-vfd 1.PNG,1364069035-Fuji-Electric,,18%,,7 Days,,,68 mm,128 mm,123 mm,0.6 Kg,1,6-8 Days,
10479,"Fuji Electric FVR0.75AS1S-7E- 1 Phase 0.75 Kw, 200 V,VFD, FVR-Micro",Fuji Electric,Factory Automation,Variable Frequency Drive,Single Phase AC Drive,1 Phase 0.75 Kw Variable Frequency Drive,FVR0.75AS1S-7E,FVR-Micro,FVR0.75AS1S-7E,"16,200",8100,Piece,Each,1,"Fuji Electric FVR0.75AS1S-7E- 1 Phase 0.75 Kw, 200 V, Variable Frequency Drive",,,,,,Type of Product,Variable Frequency Drive,Phase,Single Phase,Voltage Rating,200 V,Applicable Standard Motor,0.75 kw,Rated O/P Current,4.2 A,Overload Capacity,150 % per 1 min,Operation Temperature,-10_+50°,Enclosure,IP20,Color,Blue,Material,Plastic,Power Frequency,50/60 Hz,1722936136-Product-vfd 1.PNG,6263243529-Fuji-Electric,,18%,,7 Days,,,68 mm,128 mm,123 mm,0.6 Kg,1,6-8 Days,
10480,"Fuji Electric FVR1.5AS1S-7E- 1 Phase 1.5 Kw, 200 V, VFD, FVR-Micro",Fuji Electric,Factory Automation,Variable Frequency Drive,Single Phase AC Drive,1 Phase 1.5 Kw Variable Frequency Drive,FVR1.5AS1S-7E,FVR-Micro,FVR1.5AS1S-7E,"20,000",10000,Piece,Each,1,"Fuji Electric FVR1.5AS1S-7E- 1 Phase 1.5 Kw, 200 V, Variable Frequency Drive",,,,,,Type of Product,Variable Frequency Drive,Phase,Single Phase,Voltage Rating,200 V,Applicable Standard Motor,1.5 kw,Rated O/P Current,7.5 A,Color,Blue,Material,Plastic,Power Frequency,50/60 Hz,,,,,,,1722936136-Product-vfd 1.PNG,1575321564-Fuji-Electric,,18%,,7 Days,,,108 mm,128 mm,146 mm,,1,6-8 Days,
10481,"Fuji Electric FVR2.2AS1S-7E- 1 Phase 2.2 Kw, 200 V, VFD, FVR-Micro",Fuji Electric,Factory Automation,Variable Frequency Drive,Single Phase AC Drive,1 Phase 2.2 Kw Variable Frequency Drive,FVR2.2AS1S-7E,FVR-Micro,FVR2.2AS1S-7E,"24,300",12150,Piece,Each,1,"Fuji Electric FVR2.2AS1S-7E- 1 Phase 2.2 Kw, 200 V, Variable Frequency Drive",,,,,,Type of Product,Variable Frequency Drive,Phase,Single Phase,Voltage Rating,200 V,Applicable Standard Motor,2.2 kw,Rated O/P Current,(10 A),Color,Blue,Material,Plastic,Power Frequency,50/60 Hz,,,,,,,1722936136-Product-vfd 1.PNG,8572625477-Fuji-Electric,,18%,,7 Days,,,108 mm,128 mm,146 mm,,1,6-8 Days,
10482,"Fuji Electric FVR0.4AS1S-4E- 3 Phase 0.4 Kw, 400 V, VFD, FVR-Micro",Fuji Electric,Factory Automation,Variable Frequency Drive,Three Phase AC Drive,3 Phase 0.4 Kw Variable Frequency Drive,FVR0.4AS1S-4E,FVR-Micro,FVR0.4AS1S-4E,"17,800",8900,Piece,Each,1,"Fuji Electric FVR0.4AS1S-4E- 3 Phase 0.4 Kw, 400 V, Variable Frequency Drive",,,,,,Type of Product,Variable Frequency Drive,Phase,Three Phase,Voltage Rating,400 V,Applicable Standard Motor,0.4 kw,Rated O/P Current,1.5 A,Color,Blue,Material,Plastic,Power Frequency,50/60 Hz,,,,,,,1722936136-Product-vfd 1.PNG,2834567107-Fuji-Electric,,18%,,7 Days,,,108 mm,128 mm,146 mm,,1,6-8 Days,
10483,"Fuji Electric FVR0.75AS1S-4E- 3 Phase 0.75 Kw, 400 V, VFD, FVR-Micro",Fuji Electric,Factory Automation,Variable Frequency Drive,Three Phase AC Drive,3 Phase 0.75 Kw Variable Frequency Drive,FVR0.75AS1S-4E,FVR-Micro,FVR0.75AS1S-4E,"18,800",9400,Piece,Each,1,"Fuji Electric FVR0.75AS1S-4E- 3 Phase 0.75 Kw, 400 V, Variable Frequency Drive",,,,,,Type of Product,Variable Frequency Drive,Phase,Three Phase,Voltage Rating,400 V,Applicable Standard Motor,0.75 kw,Rated O/P Current,2.5 A,Color,Blue,Material,Plastic,Power Frequency,50/60 Hz,,,,,,,1722936136-Product-vfd 1.PNG,1463018319-Fuji-Electric,,18%,,7 Days,,,108 mm,128 mm,146 mm,,1,6-8 Days,
10484,"Fuji Electric FVR1.5AS1S-4E- 3 Phase 1.5 Kw, 400 V, VFD, FVR-Micro",Fuji Electric,Factory Automation,Variable Frequency Drive,Three Phase AC Drive,3 Phase 1.5 Kw Variable Frequency Drive,FVR1.5AS1S-4E,FVR-Micro,FVR1.5AS1S-4E,"22,600",11300,Piece,Each,1,"Fuji Electric FVR1.5AS1S-4E- 3 Phase 1.5 Kw, 400 V, Variable Frequency Drive",,,,,,Type of Product,Variable Frequency Drive,Phase,Three Phase,Voltage Rating,400 V,Applicable Standard Motor,1.5 kw,Rated O/P Current,4.2 A,Color,Blue,Material,Plastic,Power Frequency,50/60 Hz,,,,,,,1722936136-Product-vfd 1.PNG,5046203132-Fuji-Electric,,18%,,7 Days,,,108 mm,128 mm,146 mm,,1,6-8 Days,
10485,"Fuji Electric FVR2.2AS1S-4E- 3 Phase 2.2 Kw,400 V, VFD, FVR-Micro",Fuji Electric,Factory Automation,Variable Frequency Drive,Three Phase AC Drive,3 Phase 2.2 Kw Variable Frequency Drive,FVR2.2AS1S-4E,FVR-Micro,FVR2.2AS1S-4E,"28,200",14100,Piece,Each,1,"Fuji Electric FVR2.2AS1S-4E- 3 Phase 2.2 Kw,400 V, Variable Frequency Drive",,,,,,Type of Product,Variable Frequency Drive,Phase,Three Phase,Voltage Rating,400 V,Applicable Standard Motor,2.2 kw,Rated O/P Current,5.5 A,Color,Blue,Material,Plastic,Power Frequency,50/60 Hz,,,,,,,1722936136-Product-vfd 1.PNG,6204350182-Fuji-Electric,,18%,,7 Days,,,108 mm,128 mm,146 mm,,1,6-8 Days,
10510,"Fuji Electric FRN0001C2S-7A- 1 Phase 1 Kw, 200 V,VFD, FRENIC-Mini Series",Fuji Electric,Factory Automation,Variable Frequency Drive,Single Phase AC Drive,"1 Phase 1 Kw, 200 V,Variable Frequency Drive",FRN0001C2S-7A,FRENIC-Mini Series,FRN0001C2S-7A,"17,000",8500,Piece,Each,1,"Fuji Electric FRN0001C2S-7A- 1 Phase 1 Kw, 200 V,VFD, FRENIC-Mini Series",,,,,,Type of Product,Variable Frequency Drive,Phase,Single Phase,Voltage Rating,200 V,Applicable Standard Motor,0.1 kw,Rated O/P Current,0.8 A,Color,Blue,Material,Plastic,Power Frequency,50/60 Hz,Protection Structure,IP20 Enclosed Type,,,,,1723014056-Product-1 pic.PNG,5513472368-Fuji-Electric,,18%,,7 Days,,,80 mm,120 mm,80 mm,,1,6-8 Days,
10511,"Fuji Electric FRN0002C2S-7A- 1 Phase 0.2 Kw, 200 V,VFD, FRENIC-Mini Series",Fuji Electric,Factory Automation,Variable Frequency Drive,Single Phase AC Drive,"1 Phase 0.2 Kw, 200 V,Variable Frequency Drive",FRN0002C2S-7A,FRENIC-Mini Series,FRN0002C2S-7A,"17,000",8500,Piece,Each,1,"Fuji Electric FRN0002C2S-7A- 1 Phase 0.2 Kw, 200 V,VFD, FRENIC-Mini Series",,,,,,Type of Product,Variable Frequency Drive,Phase,Single Phase,Voltage Rating,200 V,Applicable Standard Motor,0.2 kw,Rated O/P Current,1.5 A,Color,Blue,Material,Plastic,Power Frequency,50/60 Hz,,,,,,,1723014182-Product-frenic mini.PNG,7526723581-Fuji-Electric,,18%,,7 Days,,,80 mm,120 mm,80 mm,,1,6-8 Days,
10512,"Fuji Electric FRN0004C2S-7A- 1 Phase 0.4 Kw, 200 V,VFD, FRENIC-Mini Series",Fuji Electric,Factory Automation,Variable Frequency Drive,Single Phase AC Drive,"1 Phase 0.4 Kw, 200 V,Variable Frequency Drive",FRN0004C2S-7A,FRENIC-Mini Series,FRN0004C2S-7A,"17,500",8750,Piece,Each,1,"Fuji Electric FRN0004C2S-7A- 1 Phase 0.4 Kw, 200 V,VFD, FRENIC-Mini Series",,,,,,Type of Product,Variable Frequency Drive,Phase,Single Phase,Voltage Rating,200 V,Applicable Standard Motor,0.4 kw,Rated O/P Current,3.5 A,Color,Blue,Material,Plastic,Power Frequency,50/60 Hz,,,,,,,1723014182-Product-frenic mini.PNG,4759852237-Fuji-Electric,,18%,,7 Days,,,80 mm,120 mm,95 mm,,1,6-8 Days,
10513,"Fuji Electric FRN0006C2S-7A- 1 Phase 0.75 Kw, 200 V,VFD, FRENIC-Mini Series",Fuji Electric,Factory Automation,Variable Frequency Drive,Single Phase AC Drive,"1 Phase 0.75 Kw, 200 V,Variable Frequency Drive",FRN0006C2S-7A,FRENIC-Mini Series,FRN0006C2S-7A,"19,500",9750,Piece,Each,1,"Fuji Electric FRN0006C2S-7A- 1 Phase 0.75 Kw, 200 V,VFD, FRENIC-Mini Series",,,,,,Type of Product,Variable Frequency Drive,Phase,Single Phase,Voltage Rating,200 V,Applicable Standard Motor,0.75 kw,Rated O/P Current,5.5 A,Color,Blue,Material,Plastic,Power Frequency,50/60 Hz,,,,,,,1723014182-Product-frenic mini.PNG,4182487919-Fuji-Electric,,18%,,7 Days,,,80 mm,120 mm,140 mm,,1,6-8 Days,
10514,"Fuji Electric FRN0010C2S-7A- 1 Phase 1.5 Kw, 200 V,VFD, FRENIC-Mini Series",Fuji Electric,Factory Automation,Variable Frequency Drive,Single Phase AC Drive,"1 Phase 1.5 Kw, 200 V,Variable Frequency Drive",FRN0010C2S-7A,FRENIC-Mini Series,FRN0010C2S-7A,"24,200",12100,Piece,Each,1,"Fuji Electric FRN0010C2S-7A- 1 Phase 1.5 Kw, 200 V,VFD, FRENIC-Mini Series",,,,,,Type of Product,Variable Frequency Drive,Phase,Single Phase,Voltage Rating,200 V,Applicable Standard Motor,1.5 kw,Rated O/P Current,9.2 A,Color,Blue,Material,Plastic,Power Frequency,50/60 Hz,,,,,,,1723014182-Product-frenic mini.PNG,6837402388-Fuji-Electric,,18%,,7 Days,,,110 mm,130 mm,149 mm,,1,6-8 Days,
10515,"Fuji Electric FRN0012C2S-7A- 1 Phase 2.2 Kw, 200 V,VFD, FRENIC-Mini Series",Fuji Electric,Factory Automation,Variable Frequency Drive,Single Phase AC Drive,"1 Phase 2.2 Kw, 200 V,Variable Frequency Drive",FRN0012C2S-7A,FRENIC-Mini Series,FRN0012C2S-7A,"27,500",13750,Piece,Each,1,"Fuji Electric FRN0012C2S-7A- 1 Phase 2.2 Kw, 200 V,VFD, FRENIC-Mini Series",,,,,,Type of Product,Variable Frequency Drive,Phase,Single Phase,Voltage Rating,200 V,Applicable Standard Motor,2.2 kw,Rated O/P Current,(12 A),Color,Blue,Material,Plastic,Power Frequency,50/60 Hz,,,,,,,1723014182-Product-frenic mini.PNG,7412347117-Fuji-Electric,,18%,,7 Days,,,140 mm,180 mm,139 mm,,1,6-8 Days,
