c1_category,c2_category,leaf_category
PLC,Compact PLC,8 Output Extension with 8 Digital Inputs PLC
PLC,Compact PLC,8 Input Extension with 8 Relay Outputs PLC
PLC,Compact PLC,Extension with 8 Digital Inputs and 8 Relay Outputs PLC
PLC,Compact PLC,Extension with 8 Transistor Low Side Outputs PLC
PLC,Compact PLC,8 Input Extension with 8 Transistor High Side Outputs PLC
PLC,Compact PLC,4 Output Extension with 4 Analog Inputs PLC
PLC,Compact PLC,2 Input Extension with 2 Analog Outputs PLC
PLC,Accessories,"DC Base with 8 Digital I/Ps, 8 Relay Outputs With 2 COM Ports."
PLC,Accessories,DC Base with 8 Digital I/Ps (4 Normal I/Ps + 4 High Speed I/Ps)
PLC,Accessories,Accessory for Converter Type A male to B Male
