c1_category,c2_category,leaf_category
Relay,Control Relay,"MX0, Auxiliary Contactors, 415V, AC Control Relays, 4 NO"
Relay,Control Relay,"MX0, Auxiliary Contactors, 415V, AC Control Relays, 3 NO + 1 NC"
Relay,Control Relay,"MX0, Auxiliary Contactors, 415V, AC Control Relays, 2 NO + 2 NC"
Relay,Control Relay,"MX0, Auxiliary Contactors, 415V, AC Control Relays, 1 NO + 3 NC"
Relay,Control Relay,"MX0, Auxiliary Contactors, 415V, AC Control Relays, 4 NC"
Relay,Control Relay,"MX0, Auxiliary Contactors, 220V, DC Control Relays, 4 NO"
Relay,Control Relay,"MX0, Auxiliary Contactors, 220V, DC Control Relays, 3 NO + 1 NC"
Relay,Control Relay,"MX0, Auxiliary Contactors, 220V, DC Control Relays, 2 NO + 2 NC"
Relay,Control Relay,"MX0, Auxiliary Contactors, 220V, DC Control Relays, 1 NO + 3 NC"
Relay,Control Relay,"MX0, Auxiliary Contactors, 220V, DC Control Relays, 4 NC"
Relay,Control Relay,"MO0, Auxiliary Contactors, 415V, AC Control Relays, 4 NO"
Relay,Control Relay,"MO0, Auxiliary Contactors, 415V, AC Control Relays, 3 NO + 1 NC"
Relay,Control Relay,"MO0, Auxiliary Contactors, 415V, AC Control Relays, 2 NO + 2 NC"
Relay,Control Relay,"MO0, Auxiliary Contactors, 415V, AC Control Relays, 4 NO"
Relay,Control Relay,"MO0, Auxiliary Contactors, 415V, AC Control Relays, 3 NO + 1 NC"
Relay,Control Relay,"MO0, Auxiliary Contactors, 415V, AC Control Relays, 2 NO + 2 NC"
Low Voltage Switch Gear,Contactors,"MO C3, Capacitor Duty Contactors, 440 V, 50 Hz, 3 Phase, 1 NO"
Low Voltage Switch Gear,Contactors,"MO C5, Capacitor Duty Contactors, 440 V, 50 Hz, 3 Phase, 1 NO"
Low Voltage Switch Gear,Contactors,"MO C8.5, Capacitor Duty Contactors, 440 V, 50 Hz, 3 Phase, 1 NO"
Low Voltage Switch Gear,Contactors,"MO C10, Capacitor Duty Contactors, 440 V, 50 Hz, 3 Phase, 1 NO"
Low Voltage Switch Gear,Contactors,"MO C12.5, Capacitor Duty Contactors, 440 V, 50 Hz, 3 Phase, 1 NO"
Low Voltage Switch Gear,Contactors,"MO C15, Capacitor Duty Contactors, 440 V, 50 Hz, 3 Phase, 1 NO"
Low Voltage Switch Gear,Contactors,"MO C20, Capacitor Duty Contactors, 440 V, 50 Hz, 3 Phase, 1 NO"
Low Voltage Switch Gear,Contactors,"MO C25, Capacitor Duty Contactors, 440 V, 50 Hz, 3 Phase, 1 NO"
Low Voltage Switch Gear,Contactors,"MO C30, Capacitor Duty Contactors, 440 V, 50 Hz, 3 Phase, 1 NO"
Low Voltage Switch Gear,Contactors,"MO C40, Capacitor Duty Contactors, 440 V, 50 Hz, 3 Phase, 1 NO"
Low Voltage Switch Gear,Contactors,"MO C50, Capacitor Duty Contactors, 440 V, 50 Hz, 3 Phase, 1 NO"
Low Voltage Switch Gear,Contactors,"MO C60, Capacitor Duty Contactors, 440 V, 50 Hz, 3 Phase, 1 NO"
Low Voltage Switch Gear,Contactors,"MO C75, Capacitor Duty Contactors, 440 V, 50 Hz, 3 Phase, 1 NO"
Low Voltage Switch Gear,Contactors,"MO C85, Capacitor Duty Contactors, 440 V, 50 Hz, 3 Phase, 1 NO"
Low Voltage Switch Gear,Contactors,"MO C100, Capacitor Duty Contactors, 440 V, 50 Hz, 3 Phase, 1 NO"
