name,brand,main_category,c1_category,c2_category,leaf_category,artical_no,series_name,model_no,mrp,seling_price,unit_of_measurement,selling_unit,magnitude_of_uom,description,image_1,image_2,image_3,image_4,image_5,attribute1a,attribute1b,attribute2a,attribute2b,attribute3a,attribute3b,attribute4a,attribute4b,attribute5a,attribute5b,attribute6a,attribute6b,attribute7a,attribute7b,attribute8a,attribute8b,attribute9a,attribute9b,attribute10a,attribute10b,attribute11a,attribute11b,image,sku_code,hsn,tax,catalogue_url,is_return_available,return_day,faq,width,height,depth,weight,min_quantity,ship_time,accesoriess_cat_name
Mitsubishi MR-J4FCCBL03M-Junction Cable,Mitsubishi,Factory Automation,Servo System,Servo System Accessories,Junction Cable,MR-J4FCCBL03M,,MR-J4FCCBL03M,6950,3127.5,Piece,Each,1,Mitsubishi MR-J4FCCBL03M-Junction Cable,,,,,,Type,Junction Cable,Cable Length,0.3 m,Protection Class,IP20,,,,,,,,,,,,,,,,,1724740691-Product- Acc 1.PNG,,,18%,,7 Days,,,,,,,1,8-10 Days,
Mitsubishi MR-J4THCBL03M-Junction Cable,Mitsubishi,Factory Automation,Servo System,Servo System Accessories,Junction Cable,MR-J4THCBL03M,,MR-J4THCBL03M,6200,2790,Piece,Each,1,Mitsubishi MR-J4THCBL03M-Junction Cable,,,,,,Type,Junction Cable,Cable Length,0.3 m,Protection Class,IP20,,,,,,,,,,,,,,,,,1724740691-Product- Acc 1.PNG,,,18%,,7 Days,,,,,,,1,8-10 Days,
Mitsubishi MR-PWS1CBL2M-A2(1)-H-Power Cable,Mitsubishi,Factory Automation,Servo System,Servo System Accessories,Power Cable,MR-PWS1CBL2M-A2(1)-H,,MR-PWS1CBL2M-A2(1)-H,6600,2970,Piece,Each,1,Mitsubishi MR-PWS1CBL2M-A2(1)-H-Power Cable,,,,,,Type,Power Cable,Cable Length,2 m,Protection Class,IP65,,,,,,,,,,,,,,,,,1724741202-Product-Acc 2.PNG,,,18%,,7 Days,,,,,,,1,8-10 Days,
Mitsubishi MR-PWS1CBL5M-A2(1)-H-Power Cable,Mitsubishi,Factory Automation,Servo System,Servo System Accessories,Power Cable,MR-PWS1CBL5M-A2(1)-H,,MR-PWS1CBL5M-A2(1)-H,10100,4545,Piece,Each,1,Mitsubishi MR-PWS1CBL5M-A2(1)-H-Power Cable,,,,,,Type,Power Cable,Cable Length,10 m,Protection Class,IP65,,,,,,,,,,,,,,,,,1724741288-Product-acc 3.PNG,,,18%,,7 Days,,,,,,,1,8-10 Days,
Mitsubishi MR-PWS1CBL10M-A2(1)-H-Power Cable,Mitsubishi,Factory Automation,Servo System,Servo System Accessories,Power Cable,MR-PWS1CBL10M-A2(1)-H,,MR-PWS1CBL10M-A2(1)-H,17400,7830,Piece,Each,1,Mitsubishi MR-PWS1CBL10M-A2(1)-H-Power Cable,,,,,,Type,Power Cable,Cable Length,10 m,Protection Class,IP65,,,,,,,,,,,,,,,,,1724741288-Product-acc 3.PNG,,,18%,,7 Days,,,,,,,1,8-10 Days,
Mitsubishi MR-PWS1CBL2M-A2(1)-L-Power Cable,Mitsubishi,Factory Automation,Servo System,Servo System Accessories,Power Cable,MR-PWS1CBL2M-A2(1)-L,,MR-PWS1CBL2M-A2(1)-L,3400,1530,Piece,Each,1,Mitsubishi MR-PWS1CBL2M-A2(1)-L-Power Cable,,,,,,Type,Power Cable,Cable Length,10 m,Protection Class,IP65,,,,,,,,,,,,,,,,,1724741413-Product-acc 4.PNG,,,18%,,7 Days,,,,,,,1,8-10 Days,
Mitsubishi MR-PWS1CBL5M-A2(1)-L-Power Cable,Mitsubishi,Factory Automation,Servo System,Servo System Accessories,Power Cable,MR-PWS1CBL5M-A2(1)-L,,MR-PWS1CBL5M-A2(1)-L,4300,1935,Piece,Each,1,Mitsubishi MR-PWS1CBL5M-A2(1)-L-Power Cable,,,,,,Type,Power Cable,Cable Length,5 m,Protection Class,IP65,,,,,,,,,,,,,,,,,1724741475-Product-acc 5.PNG,,,18%,,7 Days,,,,,,,1,8-10 Days,
Mitsubishi MR-PWS1CBL10M-A2(1)-L-Power Cable,Mitsubishi,Factory Automation,Servo System,Servo System Accessories,Power Cable,MR-PWS1CBL10M-A2(1)-L,,MR-PWS1CBL10M-A2(1)-L,6400,2880,Piece,Each,1,Mitsubishi MR-PWS1CBL10M-A2(1)-L-Power Cable,,,,,,Type,Power Cable,Cable Length,10 m,Protection Class,IP65,,,,,,,,,,,,,,,,,1724741537-Product-acc 6.PNG,,,18%,,7 Days,,,,,,,1,8-10 Days,
Mitsubishi MR-PWCNF-Power Connector Set,Mitsubishi,Factory Automation,Servo System,Servo System Accessories,Power Connector Set,MR-PWCNF,,MR-PWCNF,16700,7515,Piece,Each,1,Mitsubishi MR-PWCNF-Power Connector Set,,,,,,Type,Power Connector Set,,,,,,,,,,,,,,,,,,,,,1724741895-Product-acc 7.PNG,,,18%,,7 Days,,,,,,,1,8-10 Days,
Mitsubishi MR-PWCNS4-Power Connector Set,Mitsubishi,Factory Automation,Servo System,Servo System Accessories,Power Connector Set,MR-PWCNS4,,MR-PWCNS4,6800,3060,Piece,Each,1,Mitsubishi MR-PWCNS4-Power Connector Set,,,,,,Type,Power Connector Set,,,,,,,,,,,,,,,,,,,,,1724741967-Product-acc 8.PNG,,,18%,,7 Days,,,,,,,1,8-10 Days,
