c1_category,c2_category,leaf_category
Power Monitoring and Control,Ethernet Communication Gateway,Panel Server Universal with 24V DC Power Supply
Power Monitoring and Control,Ethernet Communication Gateway,Panel Server Universal with 100-277 V AC/DC Power Supply
Power Monitoring and Control,Ethernet Communication Gateway,Panel Server Entry with 110-277VACDC
Power Monitoring and Control,Ethernet Communication Gateway,Panel Server Advanced with 110-277VACDC
Power Monitoring and Control,Ethernet Communication Gateway,Panel Server Advanced with 24VDC
Power Monitoring and Control,Easylogic Energy Meters,"EM1200 CI0.5 RS, Power & Energy Meter for Electrical Load & Energy Monitoring"
Power Monitoring and Control,Easylogic Energy Meters,"EM1000 CI0.5 POP, Power & Energy Meter for Electrical Load & Energy Monitoring"
Power Monitoring and Control,Easylogic Energy Meters,"EM1200 CI1.0 RS, Power & Energy Meter for Electrical Load & Energy Monitoring"
Power Monitoring and Control,Easylogic Energy Meters,"EM1000 CI1.0 POP, Power & Energy Meter for Electrical Load & Energy Monitoring"
Power Monitoring and Control,Easylogic Energy Meters,"DM6300 CI0.5 RS, High Durability, Sleek LCD Display VAF+PF Meters"
Power Monitoring and Control,Easylogic Energy Meters,"DM6100 CI0.5, High Durability, Sleek LCD Display VAF+PF Meters"
Power Monitoring and Control,Easylogic Energy Meters,"DM6300 CI1.0 RS, High Durability, Sleek LCD Display VAF+PF Meters"
Power Monitoring and Control,Easylogic Energy Meters,"DM6100 CI1.0, High Durability, Sleek LCD Display VAF+PF Meters"
Power Monitoring and Control,Easylogic Energy Meters,"DM3210, Three phase Voltmeter CI0.5"
Power Monitoring and Control,Easylogic Energy Meters,"DM3110, Three phase Ammeter CI0.5"
Power Monitoring and Control,Easylogic Energy Meters,"DM1210, Single phase Voltmeter CI0.5"
Power Monitoring and Control,Easylogic Energy Meters,"DM1110, Single phase Ammeter CI0.5"
Power Monitoring and Control,Easylogic Energy Meters,"DM1310, Frequency meter CI0.2"
