name,brand,main_category,c1_category,c2_category,leaf_category,artical_no,series_name,model_no,mrp,seling_price,unit_of_measurement,selling_unit,magnitude_of_uom,description,image_1,image_2,image_3,image_4,image_5,attribute1a,attribute1b,attribute2a,attribute2b,attribute3a,attribute3b,attribute4a,attribute4b,attribute5a,attribute5b,attribute6a,attribute6b,attribute7a,attribute7b,attribute8a,attribute8b,attribute9a,attribute9b,attribute10a,attribute10b,attribute11a,attribute11b,image,sku_code,hsn,tax,catalogue_url,is_return_available,return_day,faq,width,height,depth,weight,min_quantity,ship_time,accesoriess_cat_name
"Schneider Electric LC1E630M7- EasyPact TVS Power Contactor 630 A, 3 Pole, 220 V AC, AC3 Duty",Schneider Electric,Factory Automation,Low Voltage Switch Gear,Contactors,EasyPact TVS Power Contactor,LC1E630M7,LC1,LC1E630M7,"182,485",76643.7,Piece,Each,1,"Schneider Electric LC1E630M7- EasyPact TVS Power Contactor 630 A, 3 Pole, 220 V AC, AC3 Duty",,,,,,Ampere/Current Rating,630 A,Coil Voltage,220V AC,Duty,AC3 Duty,No. Of Poles,3 Pole,,,,,,,,,,,,,,,1716793491-Product-Screenshot 2024-05-27 123113.png,,,18%,,,,,,,,,1,1-2 Days,
"Schneider Electric LC1E500M7- EasyPact TVS Power Contactor 500 A, 3 Pole, 220 V AC, AC3 Duty",Schneider Electric,Factory Automation,Low Voltage Switch Gear,Contactors,EasyPact TVS Power Contactor,LC1E500M7,LC1,LC1E500M7,,"129,725",Piece,Each,1,"Schneider Electric LC1E500M7- EasyPact TVS Power Contactor 500 A, 3 Pole, 220 V AC, AC3 Duty",,,,,,Ampere/Current Rating,500 A,Coil Voltage,220V AC,Duty,AC3 Duty,No. Of Poles,3 Pole,,,,,,,,,,,,,,,1716794134-Product-Screenshot 2024-05-27 124512.png,,,18%,,,,,,,,,,,
"Schneider Electric LC1E400M7- EasyPact TVS Power Contactor 400 A, 3 Pole, 220 V AC, AC3 Duty",Schneider Electric,Factory Automation,Low Voltage Switch Gear,Contactors,EasyPact TVS Power Contactor,LC1E400M7,LC1,LC1E400M7,,"92,100.00",Piece,Each,1,"Schneider Electric LC1E400M7- EasyPact TVS Power Contactor 400 A, 3 Pole, 220 V AC, AC3 Duty",,,,,,Ampere/Current Rating,400 A,Coil Voltage,220V AC,Duty,AC3 Duty,No. Of Poles,3 Pole,,,,,,,,,,,,,,,1716795100-Product-Screenshot 2024-05-27 125618.png,,,18%,,,,,,,,,,,
