id,name,brand,main_category,c1_category,c2_category,leaf_category,artical_no,series_name,model_no,mrp,seling_price,unit_of_measurement,selling_unit,magnitude_of_uom,description,image_1,image_2,image_3,image_4,image_5,attribute1a,attribute1b,attribute2a,attribute2b,attribute3a,attribute3b,attribute4a,attribute4b,attribute5a,attribute5b,attribute6a,attribute6b,attribute7a,attribute7b,attribute8a,attribute8b,attribute9a,attribute9b,attribute10a,attribute10b,attribute11a,attribute11b,image,sku_code,hsn,tax,catalogue_url,is_return_available,return_day,faq,width,height,depth,weight,min_quantity,ship_time,accesoriess_cat_name
7273,"Dowell's 3S-ALS-518- 3 Core, 25 sq. mm Long Barrel Aluminium Sector Lug (1 Pack Of 50 No)",Dowell's,Panel & Panel Accessories,Thimbles,Aluminium Sector lugs-Long Barrel,"Long Barrel Aluminium Sector Lug, 3 Core, Size 25 sq. mm",3S-ALS-518,3S-ALS,3S-ALS-518,492,319.8,Piece,(1 Pack Of 50 No),1,"Dowell's 3S-ALS-518- 3 Core, 25 sq. mm Long Barrel Aluminium Sector Lug (1 Pack Of 50 No)",,,,,,Type of Product,Aluminium Sector Lug- Long Barrel,No of Core,3 Core,Size,25 sq. mm,E-Bolt Hole,8.4,Material,Aluminium,,,,,,,,,,,,,1720775820-Product-Screenshot 2024-07-12 144646.png,4031683509-Dowell's-2S-A,,18%,,,,,,,,,1,4-6 Days,
7274,"Dowell's 3S-ALS-519- 3 Core, 25 sq. mm Long Barrel Aluminium Sector Lug (1 Pack Of 50 No)",Dowell's,Panel & Panel Accessories,Thimbles,Aluminium Sector lugs-Long Barrel,"Long Barrel Aluminium Sector Lug, 3 Core, Size 25 sq. mm",3S-ALS-519,3S-ALS,3S-ALS-519,492,319.8,Piece,(1 Pack Of 50 No),1,"Dowell's 3S-ALS-519- 3 Core, 25 sq. mm Long Barrel Aluminium Sector Lug (1 Pack Of 50 No)",,,,,,Type of Product,Aluminium Sector Lug- Long Barrel,No of Core,3 Core,Size,25 sq. mm,E-Bolt Hole,10.5,Material,Aluminium,,,,,,,,,,,,,1720775820-Product-Screenshot 2024-07-12 144646.png,5653275378-Dowell's-2S-A,,18%,,,,,,,,,1,4-6 Days,
7275,"Dowell's 3S-ALS-520- 3 Core, 25 sq. mm Long Barrel Aluminium Sector Lug (1 Pack Of 50 No)",Dowell's,Panel & Panel Accessories,Thimbles,Aluminium Sector lugs-Long Barrel,"Long Barrel Aluminium Sector Lug, 3 Core, Size 25 sq. mm",3S-ALS-520,3S-ALS,3S-ALS-520,492,319.8,Piece,(1 Pack Of 50 No),1,"Dowell's 3S-ALS-520- 3 Core, 25 sq. mm Long Barrel Aluminium Sector Lug (1 Pack Of 50 No)",,,,,,Type of Product,Aluminium Sector Lug- Long Barrel,No of Core,3 Core,Size,25 sq. mm,E-Bolt Hole,13,Material,Aluminium,,,,,,,,,,,,,1720775820-Product-Screenshot 2024-07-12 144646.png,4251417125-Dowell's-2S-A,,18%,,,,,,,,,1,4-6 Days,
7276,"Dowell's 3S-ALS-521- 3 Core, 35 sq. mm Long Barrel Aluminium Sector Lug (1 Pack Of 50 No)",Dowell's,Panel & Panel Accessories,Thimbles,Aluminium Sector lugs-Long Barrel,"Long Barrel Aluminium Sector Lug, 3 Core, Size 35 sq. mm",3S-ALS-521,3S-ALS,3S-ALS-521,775.5,504.075,Piece,(1 Pack Of 50 No),1,"Dowell's 3S-ALS-521- 3 Core, 35 sq. mm Long Barrel Aluminium Sector Lug (1 Pack Of 50 No)",,,,,,Type of Product,Aluminium Sector Lug- Long Barrel,No of Core,3 Core,Size,35 sq. mm,E-Bolt Hole,8.4,Material,Aluminium,,,,,,,,,,,,,1720775820-Product-Screenshot 2024-07-12 144646.png,4641269492-Dowell's-2S-A,,18%,,,,,,,,,1,4-6 Days,
7277,"Dowell's 3S-ALS-522- 3 Core, 35 sq. mm Long Barrel Aluminium Sector Lug (1 Pack Of 50 No)",Dowell's,Panel & Panel Accessories,Thimbles,Aluminium Sector lugs-Long Barrel,"Long Barrel Aluminium Sector Lug, 3 Core, Size 35 sq. mm",3S-ALS-522,3S-ALS,3S-ALS-522,775.5,504.075,Piece,(1 Pack Of 50 No),1,"Dowell's 3S-ALS-522- 3 Core, 35 sq. mm Long Barrel Aluminium Sector Lug (1 Pack Of 50 No)",,,,,,Type of Product,Aluminium Sector Lug- Long Barrel,No of Core,3 Core,Size,35 sq. mm,E-Bolt Hole,10.5,Material,Aluminium,,,,,,,,,,,,,1720775820-Product-Screenshot 2024-07-12 144646.png,1377754373-Dowell's-2S-A,,18%,,,,,,,,,1,4-6 Days,
7278,"Dowell's 3S-ALS-523- 3 Core, 50 sq. mm Long Barrel Aluminium Sector Lug (1 Pack Of 50 No)",Dowell's,Panel & Panel Accessories,Thimbles,Aluminium Sector lugs-Long Barrel,"Long Barrel Aluminium Sector Lug, 3 Core, Size 50 sq. mm",3S-ALS-655,3S-ALS,3S-ALS-655,1135,737.75,Piece,(1 Pack Of 50 No),1,"Dowell's 3S-ALS-523- 3 Core, 50 sq. mm Long Barrel Aluminium Sector Lug (1 Pack Of 50 No)",,,,,,Type of Product,Aluminium Sector Lug- Long Barrel,No of Core,3 Core,Size,50 sq. mm,E-Bolt Hole,8.4,Material,Aluminium,,,,,,,,,,,,,1720775820-Product-Screenshot 2024-07-12 144646.png,7507101025-Dowell's-2S-A,,18%,,,,,,,,,1,4-6 Days,
7279,"Dowell's 3S-ALS-524- 3 Core, 50 sq. mm Long Barrel Aluminium Sector Lug (1 Pack Of 50 No)",Dowell's,Panel & Panel Accessories,Thimbles,Aluminium Sector lugs-Long Barrel,"Long Barrel Aluminium Sector Lug, 3 Core, Size 50 sq. mm",3S-ALS-512,3S-ALS,3S-ALS-512,1135,737.75,Piece,(1 Pack Of 50 No),1,"Dowell's 3S-ALS-524- 3 Core, 50 sq. mm Long Barrel Aluminium Sector Lug (1 Pack Of 50 No)",,,,,,Type of Product,Aluminium Sector Lug- Long Barrel,No of Core,3 Core,Size,50 sq. mm,E-Bolt Hole,10.5,Material,Aluminium,,,,,,,,,,,,,1720775820-Product-Screenshot 2024-07-12 144646.png,5457765508-Dowell's-2S-A,,18%,,,,,,,,,1,4-6 Days,
7280,"Dowell's 3S-ALS-525- 3 Core, 50 sq. mm Long Barrel Aluminium Sector Lug (1 Pack Of 50 No)",Dowell's,Panel & Panel Accessories,Thimbles,Aluminium Sector lugs-Long Barrel,"Long Barrel Aluminium Sector Lug, 3 Core, Size 50 sq. mm",3S-ALS-524,3S-ALS,3S-ALS-524,1135,737.75,Piece,(1 Pack Of 50 No),1,"Dowell's 3S-ALS-525- 3 Core, 50 sq. mm Long Barrel Aluminium Sector Lug (1 Pack Of 50 No)",,,,,,Type of Product,Aluminium Sector Lug- Long Barrel,No of Core,3 Core,Size,50 sq. mm,E-Bolt Hole,13,Material,Aluminium,,,,,,,,,,,,,1720775820-Product-Screenshot 2024-07-12 144646.png,1404756707-Dowell's-2S-A,,18%,,,,,,,,,1,4-6 Days,
7281,"Dowell's 3S-ALS-526- 3 Core, 70 sq. mm Long Barrel Aluminium Sector Lug (1 Pack Of 30 No)",Dowell's,Panel & Panel Accessories,Thimbles,Aluminium Sector lugs-Long Barrel,"Long Barrel Aluminium Sector Lug, 3 Core, Size 70 sq. mm",3S-ALS-556,3S-ALS,3S-ALS-556,1010.7,656.955,Piece,(1 Pack Of 30 No),1,"Dowell's 3S-ALS-526- 3 Core, 70 sq. mm Long Barrel Aluminium Sector Lug (1 Pack Of 30 No)",,,,,,Type of Product,Aluminium Sector Lug- Long Barrel,No of Core,3 Core,Size,70 sq. mm,E-Bolt Hole,8.4,Material,Aluminium,,,,,,,,,,,,,1720775820-Product-Screenshot 2024-07-12 144646.png,9099753824-Dowell's-2S-A,,18%,,,,,,,,,1,4-6 Days,
7282,"Dowell's 3S-ALS-527- 3 Core, 70 sq. mm Long Barrel Aluminium Sector Lug (1 Pack Of 30 No)",Dowell's,Panel & Panel Accessories,Thimbles,Aluminium Sector lugs-Long Barrel,"Long Barrel Aluminium Sector Lug, 3 Core, Size 70 sq. mm",3S-ALS-525,3S-ALS,3S-ALS-525,1010.7,656.955,Piece,(1 Pack Of 30 No),1,"Dowell's 3S-ALS-527- 3 Core, 70 sq. mm Long Barrel Aluminium Sector Lug (1 Pack Of 30 No)",,,,,,Type of Product,Aluminium Sector Lug- Long Barrel,No of Core,3 Core,Size,70 sq. mm,E-Bolt Hole,10.5,Material,Aluminium,,,,,,,,,,,,,1720775820-Product-Screenshot 2024-07-12 144646.png,4051839012-Dowell's-2S-A,,18%,,,,,,,,,1,4-6 Days,
