c1_category,c2_category,leaf_category
Cable Lugs,Copper Tubular Crimping Terminal Socket,2.5 Sq.mm Long Barrel Tubular Terminal End
Cable Lugs,Copper Tubular Crimping Terminal Socket,4 Sq.mm Long Barrel Tubular Terminal End
Cable Lugs,Copper Tubular Crimping Terminal Socket,6 Sq.mm Long Barrel Tubular Terminal End
Cable Lugs,Copper Tubular Crimping Terminal Socket,10 Sq.mm Long Barrel Tubular Terminal End
Cable Lugs,Copper Tubular Crimping Terminal Socket,16 Sq.mm Long Barrel Tubular Terminal End
Cable Lugs,Copper Tubular Crimping Terminal Socket,25 Sq.mm Long Barrel Tubular Terminal End
Cable Lugs,Copper Tubular Crimping Terminal Socket,25 Sq.mm Heavy Duty Tubular Terminal End
Cable Lugs,Copper Tubular Crimping Terminal Socket,35 Sq.mm Heavy Duty Tubular Terminal End
Cable Lugs,Copper Tubular Crimping Terminal Socket,50 Sq.mm Heavy Duty Tubular Terminal End
Cable Lugs,Copper Tubular Crimping Terminal Socket,70 Sq.mm Heavy Duty Tubular Terminal End
Cable Lugs,Copper Tubular Crimping Terminal Socket,95 Sq.mm Heavy Duty Tubular Terminal End
Cable Lugs,Copper Tubular Crimping Terminal Socket,120 Sq.mm Heavy Duty Tubular Terminal End
Cable Lugs,Copper Tubular Crimping Terminal Socket,150 Sq.mm Heavy Duty Tubular Terminal End
Cable Lugs,Copper Tubular Crimping Terminal Socket,185 Sq.mm Heavy Duty Tubular Terminal End
Cable Lugs,Copper Tubular Crimping Terminal Socket,240 Sq.mm Heavy Duty Tubular Terminal End
Cable Lugs,Copper Tubular Crimping Terminal Socket,300 Sq.mm Heavy Duty Tubular Terminal End
Cable Lugs,Copper Tubular Crimping Terminal Socket,400 Sq.mm Heavy Duty Tubular Terminal End
