c1_category,c2_category,leaf_category
Low Voltage Switchgear,MCCB,"EZC MCCB 15 A, 3 Pole, 30 kA, Fixed O/L & Fixed S/C Settings, Thermal Magnetic Trip Unit TMD"
Low Voltage Switchgear,MCCB,"Easypact EZC MCCB 20 A, 3 Pole, 30 kA, Fixed O/L & Fixed S/C Settings, Thermal Magnetic Trip Unit TMD"
Low Voltage Switchgear,MCCB,"Easypact EZC MCCB 25 A, 3 Pole, 30 kA, Fixed O/L & Fixed S/C Settings, Thermal Magnetic Trip Unit TMD"
Low Voltage Switchgear,MCCB,"Easypact EZC MCCB 32 A, 3 Pole, 30 kA, Fixed O/L & Fixed S/C Settings, Thermal Magnetic Trip Unit TMD"
Low Voltage Switchgear,MCCB,"Easypact EZC MCCB 40 A, 3 Pole, 30 kA, Fixed O/L & Fixed S/C Settings, Thermal Magnetic Trip Unit TMD"
Low Voltage Switchgear,MCCB,"Easypact EZC MCCB 50 A, 3 Pole, 30 kA, Fixed O/L & Fixed S/C Settings, Thermal Magnetic Trip Unit TMD"
Low Voltage Switchgear,MCCB,"Easypact EZC MCCB 63 A, 3 Pole, 30 kA, Fixed O/L & Fixed S/C Settings, Thermal Magnetic Trip Unit TMD"
Low Voltage Switchgear,MCCB,"Easypact EZC MCCB 80 A, 3 Pole, 30 kA, Fixed O/L & Fixed S/C Settings, Thermal Magnetic Trip Unit TMD"
Low Voltage Switchgear,MCCB,"Easypact EZC MCCB 100 A, 3 Pole, 30 kA, Fixed O/L & Fixed S/C Settings, Thermal Magnetic Trip Unit TMD"
Low Voltage Switchgear,MCCB,"Easypact EZC MCCB 20 A, 4 Pole, 30 kA, Fixed O/L & Fixed S/C Settings, Thermal Magnetic Trip Unit TMD"
Low Voltage Switchgear,MCCB,"Easypact EZC MCCB 25 A, 4 Pole, 30 kA, Fixed O/L & Fixed S/C Settings, Thermal Magnetic Trip Unit TMD"
Low Voltage Switchgear,MCCB,"Easypact EZC MCCB 32 A, 4 Pole, 30 kA, Fixed O/L & Fixed S/C Settings, Thermal Magnetic Trip Unit TMD"
Low Voltage Switchgear,MCCB,"Easypact EZC MCCB 40 A, 4 Pole, 30 kA, Fixed O/L & Fixed S/C Settings, Thermal Magnetic Trip Unit TMD"
Low Voltage Switchgear,MCCB,"Easypact EZC MCCB 50 A, 4 Pole, 30 kA, Fixed O/L & Fixed S/C Settings, Thermal Magnetic Trip Unit TMD"
Low Voltage Switchgear,MCCB,"Easypact EZC MCCB 63 A, 4 Pole, 30 kA, Fixed O/L & Fixed S/C Settings, Thermal Magnetic Trip Unit TMD"
Low Voltage Switchgear,MCCB,"Easypact EZC MCCB 80 A, 4 Pole, 30 kA, Fixed O/L & Fixed S/C Settings, Thermal Magnetic Trip Unit TMD"
Low Voltage Switchgear,MCCB,"Easypact EZC MCCB 100 A, 4 Pole, 30 kA, Fixed O/L & Fixed S/C Settings, Thermal Magnetic Trip Unit TMD"
