id,name,brand,main_category,c1_category,c2_category,leaf_category,artical_no,series_name,model_no,mrp,seling_price,unit_of_measurement,selling_unit,magnitude_of_uom,description,image_1,image_2,image_3,image_4,image_5,attribute1a,attribute1b,attribute2a,attribute2b,attribute3a,attribute3b,attribute4a,attribute4b,attribute5a,attribute5b,attribute6a,attribute6b,attribute7a,attribute7b,attribute8a,attribute8b,attribute9a,attribute9b,attribute10a,attribute10b,attribute11a,attribute11b,image,sku_code,hsn,tax,catalogue_url,is_return_available,return_day,faq,width,height,depth,weight,min_quantity,ship_time,accesoriess_cat_name
2494,"Mitsubishi, CPU board For-FX3U-16M",Mitsubishi Electric,Repair / Spare Parts,CPU Board,CPU board For-FX3U-16M,,,,,,11208.82,Piece,Each,1,"Mitsubishi, CPU board For-FX3U-16M, Printed Circuit Board for Programmable Controller(H) type FX3U-16MR/DS",,,,,,Type,Printed Circuit Board,,,,,,,,,,,,,,,,,,,,,1714367735-Product-Screenshot 2024-04-29 104517.png,6433062638-Mitsubishi--C,,18%,,,,,,,,,1,1-2 Days,
2495,"Mitsubishi, CPU board For-FX3U-32M",Mitsubishi Electric,Repair / Spare Parts,CPU Board,CPU board For-FX3U-32M,,,,,,11208.82,Piece,Each,1,"Mitsubishi, CPU board For-FX3U-32M, Printed Circuit Board for Programmable Controller(H) type FX3U-32MR/DS",,,,,,Type,Printed Circuit Board,,,,,,,,,,,,,,,,,,,,,1714367735-Product-Screenshot 2024-04-29 104517.png,3882538633-Mitsubishi--C,,18%,,,,,,,,,1,1-2 Days,
2496,"Mitsubishi, CPU board ForFX3U-48M",Mitsubishi Electric,Repair / Spare Parts,CPU Board,CPU board ForFX3U-48M,,,,,,17613.86,Piece,Each,1,"Mitsubishi, CPU board ForFX3U-48M, Printed Circuit Board for Programmable Controller(H) type FX3U-48MR/DS",,,,,,Type,Printed Circuit Board,,,,,,,,,,,,,,,,,,,,,1714367735-Product-Screenshot 2024-04-29 104517.png,3226775642-Mitsubishi--C,,18%,,,,,,,,,1,1-2 Days,
2497,"Mitsubishi, CPU board ForFX3U-64M",Mitsubishi Electric,Repair / Spare Parts,CPU Board,CPU board ForFX3U-64M,,,,,,17613.86,Piece,Each,1,"Mitsubishi, CPU board ForFX3U-64M, Printed Circuit Board for Programmable Controller(H) type FX3U-64MR/DS",,,,,,Type,Printed Circuit Board,,,,,,,,,,,,,,,,,,,,,1714367735-Product-Screenshot 2024-04-29 104517.png,3641453049-Mitsubishi--C,,18%,,,,,,,,,1,1-2 Days,
2498,"Mitsubishi, CPU board For- FX3U-80M",Mitsubishi Electric,Repair / Spare Parts,CPU Board,CPU board For- FX3U-80M,,,,,,13297.42,Piece,Each,1,"Mitsubishi, CPU board For- FX3U-80M, Printed Circuit Board for Programmable Controller(H) type FX3U-80MR/DS",,,,,,Type,Printed Circuit Board,,,,,,,,,,,,,,,,,,,,,1714367735-Product-Screenshot 2024-04-29 104517.png,5743309000-Mitsubishi--C,,18%,,,,,,,,,1,1-2 Days,
2499,"Mitsubishi, CPU board ForFX3U-128M",Mitsubishi Electric,Repair / Spare Parts,CPU Board,CPU board ForFX3U-128M,,,,,,15246.78,Piece,Each,1,"Mitsubishi, CPU board ForFX3U-128M, Printed Circuit Board for Programmable Controller(H) type FX3U-128MR/ES",,,,,,Type,Printed Circuit Board,,,,,,,,,,,,,,,,,,,,,1714367735-Product-Screenshot 2024-04-29 104517.png,3214581120-Mitsubishi--C,,18%,,,,,,,,,1,1-2 Days,
2500,"Mitsubishi, CPU board For-FX3G-24M",Mitsubishi Electric,Repair / Spare Parts,CPU Board,CPU board For-FX3G-14M,,,,,,10930.34,Piece,Each,1,"Printed Circuit Board for Programmable Controller(H) type FX3G-24MR/DS, Mitsubishi, CPU board For-FX3G-24M",,,,,,Type,Printed Circuit Board,,,,,,,,,,,,,,,,,,,,,1714367735-Product-Screenshot 2024-04-29 104517.png,7511782122-Mitsubishi--C,,18%,,,,,,,,,1,1-2 Days,
2501,"Mitsubishi, CPU board For-FX3G-40M",Mitsubishi Electric,Repair / Spare Parts,CPU Board,CPU board For-FX3G-24M,,,,,,10930.34,Piece,Each,1,"Printed Circuit Board for Programmable Controller(H) type FX3G-40MR/DS, Mitsubishi, CPU board For-FX3G-40M",,,,,,Type,Printed Circuit Board,,,,,,,,,,,,,,,,,,,,,1714367735-Product-Screenshot 2024-04-29 104517.png,2975023793-Mitsubishi--C,,18%,,,,,,,,,1,1-2 Days,
2502,"Mitsubishi, CPU board For-FX3G-60M",Mitsubishi Electric,Repair / Spare Parts,CPU Board,CPU board For-FX3G-40M,,,,,,11208.82,Piece,Each,1,"Mitsubishi, CPU board For-FX3G-60M",,,,,,Type,,,,,,,,,,,,,,,,,,,,,,1714367735-Product-Screenshot 2024-04-29 104517.png,7807571789-Mitsubishi--C,,18%,,,,,,,,,1,1-2 Days,
2503,"Mitsubishi, CPU board For-FX3S-20M",Mitsubishi Electric,Repair / Spare Parts,CPU Board,CPU board For-FX3G-60M,,,,,,11208.82,Piece,Each,1,"Mitsubishi, CPU board For-FX3S-20M, Printed Circuit Board for PLC type FX3S-20MR/ES",,,,,,Type,Printed Circuit Board,,,,,,,,,,,,,,,,,,,,,1714367735-Product-Screenshot 2024-04-29 104517.png,2431820019-Mitsubishi--C,,18%,,,,,,,,,1,1-2 Days,
2504,"Mitsubishi, CPU board For-FX3S-10M",Mitsubishi Electric,Repair / Spare Parts,CPU Board,CPU board For-FX3S-20M,,,,,,9607.56,Piece,Each,1,"Mitsubishi, CPU board For-FX3S-10M",,,,,,Type,Printed Circuit Board.,,,,,,,,,,,,,,,,,,,,,1714367735-Product-Screenshot 2024-04-29 104517.png,4135629855-Mitsubishi--C,,18%,,,,,,,,,1,1-2 Days,
2505,"Mitsubishi, CPU board For-FX3S-14M",Mitsubishi Electric,Repair / Spare Parts,CPU Board,CPU board For-FX3S-10M,,,,,,8841.74,Piece,Each,1,"Mitsubishi, CPU board For-FX3S-14M",,,,,,,,,,,,,,,,,,,,,,,,,,,,1714367735-Product-Screenshot 2024-04-29 104517.png,7477681344-Mitsubishi--C,,18%,,,,,,,,,1,1-2 Days,
2506,"Mitsubishi, CPU board For-FX3S-30M",Mitsubishi Electric,Repair / Spare Parts,CPU Board,CPU board For-FX3S-14M,,,,,,8980.98,Piece,Each,1,"Mitsubishi, CPU board For-FX3S-30M",,,,,,,,,,,,,,,,,,,,,,,,,,,,1714367735-Product-Screenshot 2024-04-29 104517.png,5726654092-Mitsubishi--C,,18%,,,,,,,,,1,1-2 Days,
2507,"Mitsubishi, CPU board For-FX3GE-24M",Mitsubishi Electric,Repair / Spare Parts,CPU Board,CPU board For-FX3S-30M,,,,,,9955.66,Piece,Each,1,"Mitsubishi, CPU board For-FX3GE-24M, Printed Circuit Board for Programmable Controller(H) type FX3GE-24MT/DSS",,,,,,Type,Printed Circuit Board,,,,,,,,,,,,,,,,,,,,,1714367735-Product-Screenshot 2024-04-29 104517.png,2785070439-Mitsubishi--C,,18%,,,,,,,,,1,1-2 Days,
2508,"Mitsubishi, CPU board For-FX3GE-40M",Mitsubishi Electric,Repair / Spare Parts,CPU Board,CPU board For-FX3GE-24M,,,,,,20816.38,Piece,Each,1,"Mitsubishi, CPU board For-FX3GE-40M, CPU PCB for FX3GE-40MR/DS",,,,,,,,,,,,,,,,,,,,,,,,,,,,1714367735-Product-Screenshot 2024-04-29 104517.png,6891893036-Mitsubishi--C,,18%,,,,,,,,,1,1-2 Days,
2509,"Mitsubishi, CPU board For-FX3U-64CCL",Mitsubishi Electric,Repair / Spare Parts,CPU Board,CPU board For-FX3GE-40M,,,,,,20816.38,Piece,Each,1,"Mitsubishi, CPU board For-FX3U-64CCL",,,,,,,,,,,,,,,,,,,,,,,,,,,,1714367735-Product-Screenshot 2024-04-29 104517.png,5967789099-Mitsubishi--C,,18%,,,,,,,,,1,1-2 Days,
2510,"Mitsubishi, CPU board For- FX3S-30MT/ESS-2AD",Mitsubishi Electric,Repair / Spare Parts,CPU Board,CPU board For-FX3U-64CCL,,,,,,41632.76,Piece,Each,1,"Mitsubishi, CPU board For- FX3S-30MT/ESS-2AD",,,,,,,,,,,,,,,,,,,,,,,,,,,,1714367735-Product-Screenshot 2024-04-29 104517.png,3565444164-Mitsubishi--C,,18%,,,,,,,,,1,1-2 Days,
2511,"Mitsubishi, CPU board For-INTERFACE CARD FX3U",Mitsubishi Electric,Repair / Spare Parts,CPU Board,CPU board For- FX3S-30MT/ESS-2AD,,,,,,14759.44,Piece,Each,1,"Mitsubishi, CPU board For-INTERFACE CARD FX3U",,,,,,,,,,,,,,,,,,,,,,,,,,,,1714367735-Product-Screenshot 2024-04-29 104517.png,1829620237-Mitsubishi--C,,18%,,,,,,,,,1,1-2 Days,
2512,"Mitsubishi, CPU board For-POWER I/O FX3U-4AD",Mitsubishi Electric,Repair / Spare Parts,CPU Board,CPU board For-INTERFACE CARD FX3U,,,,,,7379.72,Piece,Each,1,"Mitsubishi, CPU board For-POWER I/O FX3U-4AD",,,,,,,,,,,,,,,,,,,,,,,,,,,,1714367735-Product-Screenshot 2024-04-29 104517.png,8409646661-Mitsubishi--C,,18%,,,,,,,,,1,1-2 Days,
2513,"Mitsubishi, CPU board For-POWER I/O FX3U-4DA",Mitsubishi Electric,Repair / Spare Parts,CPU Board,CPU board For-POWER I/O FX3U-4AD,,,,,,22417.64,Piece,Each,1,"Mitsubishi, CPU board For-POWER I/O FX3U-4DA",,,,,,,,,,,,,,,,,,,,,,,,,,,,1714367735-Product-Screenshot 2024-04-29 104517.png,9132706378-Mitsubishi--C,,18%,,,,,,,,,1,1-2 Days,
2514,"Mitsubishi, CPU board For-POWER I/O FX3U-4DA",Mitsubishi Electric,Repair / Spare Parts,CPU Board,CPU board For-POWER I/O FX3U-4DA,,,,,,25620.16,Piece,Each,1,"Mitsubishi, CPU board For-POWER I/O FX3U-4DA",,,,,,,,,,,,,,,,,,,,,,,,,,,,1714367735-Product-Screenshot 2024-04-29 104517.png,8806043755-Mitsubishi--C,,18%,,,,,,,,,1,1-2 Days,
2515,"Mitsubishi, PCB Board For- FX3U-485-BD",Mitsubishi Electric,Repair / Spare Parts,PCB Board,PCB Board For- FX3U-485-BD,,,,,,5639.22,Piece,Each,1,"Mitsubishi, PCB Board For- FX3U-485-BD, PLC, FX3U RS485 Interface module, 1:n Multidrop, network expansion until 50 m",,,,,,,,,,,,,,,,,,,,,,,,,,,,1714367952-Product-Screenshot 2024-04-29 104901.png,2671684387-Mitsubishi--P,,18%,,,,,,,,,1,1-2 Days,
2516,"Mitsubishi, PCB Board For- FX3U-232-BD",Mitsubishi Electric,Repair / Spare Parts,PCB Board,PCB Board For- FX3U-232-BD,,,,,,5639.22,Piece,Each,1,"Mitsubishi, PCB Board For- FX3U-232-BD, PLC, FX3U RS232C Interface module; for MELSEC FX3U",,,,,,,,,,,,,,,,,,,,,,,,,,,,1714367952-Product-Screenshot 2024-04-29 104901.png,6791388034-Mitsubishi--P,,18%,,,,,,,,,1,1-2 Days,
2517,"Mitsubishi, PCB Board For- FX3U-422-BD",Mitsubishi Electric,Repair / Spare Parts,PCB Board,PCB Board For- FX3U-422-BD,,,,,,6405.04,Piece,Each,1,"Mitsubishi, PCB Board For- FX3U-422-BD, PLC, FX3U RS422 Interface module; for MELSEC FX3U",,,,,,,,,,,,,,,,,,,,,,,,,,,,1714367952-Product-Screenshot 2024-04-29 104901.png,2292385788-Mitsubishi--P,,18%,,,,,,,,,1,1-2 Days,
2518,"Mitsubishi, PCB Board For-FX3U-4DA-ADP",Mitsubishi Electric,Repair / Spare Parts,PCB Board,PCB Board For-FX3U-4DA-ADP,,,,,,12810.08,Piece,Each,1,"Mitsubishi, PCB Board For-FX3U-4DA-ADP",,,,,,,,,,,,,,,,,,,,,,,,,,,,1714367952-Product-Screenshot 2024-04-29 104901.png,9275020251-Mitsubishi--P,,18%,,,,,,,,,1,1-2 Days,
2519,"Mitsubishi, PCB Board For- FX3U-4AD-TC-ADP",Mitsubishi Electric,Repair / Spare Parts,PCB Board,PCB Board For- FX3U-4AD-TC-ADP,,,,,,12810.08,Piece,Each,1,PCB Board For- FX3U-4AD-TC-ADP,,,,,,,,,,,,,,,,,,,,,,,,,,,,1714367952-Product-Screenshot 2024-04-29 104901.png,1712963823-Mitsubishi--P,,18%,,,,,,,,,1,1-2 Days,
2520,"Mitsubishi, PCB Board For- FX3U-4AD-PT-ADP",Mitsubishi Electric,Repair / Spare Parts,PCB Board,PCB Board For- FX3U-4AD-PT-ADP,,,,,,11208.82,Piece,Each,1,PCB Board For- FX3U-4AD-PT-ADP,,,,,,,,,,,,,,,,,,,,,,,,,,,,1714367952-Product-Screenshot 2024-04-29 104901.png,6604585371-Mitsubishi--P,,18%,,,,,,,,,1,1-2 Days,
2521,"Mitsubishi, PCB Board For- FX3U-4AD-ADP",Mitsubishi Electric,Repair / Spare Parts,PCB Board,PCB Board For- FX3U-4AD-ADP,,,,,,9607.56,Piece,Each,1,PCB Board For- FX3U-4AD-ADP,,,,,,,,,,,,,,,,,,,,,,,,,,,,1714367952-Product-Screenshot 2024-04-29 104901.png,1293744317-Mitsubishi--P,,18%,,,,,,,,,1,1-2 Days,
