c1_category,c2_category,leaf_category
Low Voltage Switch Gear,MCCB,"Electric MCCB 250 A, 3 Pole, 50 kA"
Low Voltage Switch Gear,MCCB,"Electric MCCB 160 A, 3 Pole, 50 kA"
