id,name,brand,main_category,c1_category,c2_category,leaf_category,artical_no,series_name,model_no,mrp,seling_price,unit_of_measurement,selling_unit,magnitude_of_uom,description,image_1,image_2,image_3,image_4,image_5,attribute1a,attribute1b,attribute2a,attribute2b,attribute3a,attribute3b,attribute4a,attribute4b,attribute5a,attribute5b,attribute6a,attribute6b,attribute7a,attribute7b,attribute8a,attribute8b,attribute9a,attribute9b,attribute10a,attribute10b,attribute11a,attribute11b,image,sku_code,hsn,tax,catalogue_url,is_return_available,return_day,faq,width,height,depth,weight,min_quantity,ship_time,accesoriess_cat_name
17141,"Standard DSDMTNHCSI04-Single Door - IP 40 SS Enclosures, 4 Way",Standard,Panel & Panel Accessories,Standard Domestic Switchgear,Powershell Plus DB,Single Door - IP 40 With SS Enclosures,DSDMTNHCSI04,,DSDMTNHCSI04,,3126,Piece,Each,1,"Sheet Steel Enclosures With Detachable Gland Plates For Flush/Surface Mounting With Bus Bar, Neutral Links And Earth Bar (Without MCBs)",,,,,,No. of Ways,4 Way,Type,KSTIL,Mounting,Flush/Surface,,,,,,,,,,,,,,,,,"1726814822-Product-st 4,,.PNG",4842410333-Standard-DSDM,8537,18%,,,,,,,,,1,12-14 Days,
17142,"Standard DSDMTNHCSI06-Single Door - IP 40 SS Enclosures, 6 Way",Standard,Panel & Panel Accessories,Standard Domestic Switchgear,Powershell Plus DB,Single Door - IP 40 With SS Enclosures,DSDMTNHCSI06,,DSDMTNHCSI06,,3749,Piece,Each,1,"Sheet Steel Enclosures With Detachable Gland Plates For Flush/Surface Mounting With Bus Bar, Neutral Links And Earth Bar (Without MCBs)",,,,,,No. of Ways,6 Way,Type,KSTIL,Mounting,Flush/Surface,,,,,,,,,,,,,,,,,"1726814822-Product-st 4,,.PNG",8232199213-Standard-DSDM,8537,18%,,,,,,,,,1,12-14 Days,
17143,"Standard DSDMTNHCSI08-Single Door - IP 40 SS Enclosures, 8 Way",Standard,Panel & Panel Accessories,Standard Domestic Switchgear,Powershell Plus DB,Single Door - IP 40 With SS Enclosures,DSDMTNHCSI08,,DSDMTNHCSI08,,4328,Piece,Each,1,"Sheet Steel Enclosures With Detachable Gland Plates For Flush/Surface Mounting With Bus Bar, Neutral Links And Earth Bar (Without MCBs)",,,,,,No. of Ways,8 Way,Type,KSTIL,Mounting,Flush/Surface,,,,,,,,,,,,,,,,,"1726814822-Product-st 4,,.PNG",9684706054-Standard-DSDM,8537,18%,,,,,,,,,1,12-14 Days,
17144,"Standard DSDMTNHCSI12-Single Door - IP 40 SS Enclosures, 12 Way",Standard,Panel & Panel Accessories,Standard Domestic Switchgear,Powershell Plus DB,Single Door - IP 40 With SS Enclosures,DSDMTNHCSI12,,DSDMTNHCSI12,,5563,Piece,Each,1,"Sheet Steel Enclosures With Detachable Gland Plates For Flush/Surface Mounting With Bus Bar, Neutral Links And Earth Bar (Without MCBs)",,,,,,No. of Ways,12 Way,Type,KSTIL,Mounting,Flush/Surface,,,,,,,,,,,,,,,,,"1726814822-Product-st 4,,.PNG",4524355734-Standard-DSDM,8537,18%,,,,,,,,,1,12-14 Days,
17145,"Standard DSDPTHODIW04-Double Door (Power shell) - IP 42 SS Enclosures, 4 Way",Standard,Panel & Panel Accessories,Standard Domestic Switchgear,Powershell Plus DB,Double Door (Power shell) - IP 42 With SS Enclosures,DSDPTHODIW04,,DSDPTHODIW04,,4218,Piece,Each,1,"Sheet Steel Enclosures With Detachable Gland Plates For Flush/Surface Mounting With Bus Bar, Neutral Links And Earth Bar (Without MCBs)",,,,,,No. of Ways,4 Way,Type,S2IO,Mounting,Flush/Surface,,,,,,,,,,,,,,,,,"1726814822-Product-st 4,,.PNG",6427305617-Standard-DSDP,8537,18%,,,,,,,,,1,12-14 Days,
17146,"Standard DSDPTHODIW06-Double Door (Power shell) - IP 42 SS Enclosures, 6 Way",Standard,Panel & Panel Accessories,Standard Domestic Switchgear,Powershell Plus DB,Double Door (Power shell) - IP 42 With SS Enclosures,DSDPTHODIW06,,DSDPTHODIW06,,5182,Piece,Each,1,"Sheet Steel Enclosures With Detachable Gland Plates For Flush/Surface Mounting With Bus Bar, Neutral Links And Earth Bar (Without MCBs)",,,,,,No. of Ways,6 Way,Type,S2IO,Mounting,Flush/Surface,,,,,,,,,,,,,,,,,"1726814822-Product-st 4,,.PNG",4663659564-Standard-DSDP,8537,18%,,,,,,,,,1,12-14 Days,
17147,"Standard DSDPTHODIW08-Double Door (Power shell) - IP 42 SS Enclosures, 8 Way",Standard,Panel & Panel Accessories,Standard Domestic Switchgear,Powershell Plus DB,Double Door (Power shell) - IP 42 With SS Enclosures,DSDPTHODIW08,,DSDPTHODIW08,,6455,Piece,Each,1,"Sheet Steel Enclosures With Detachable Gland Plates For Flush/Surface Mounting With Bus Bar, Neutral Links And Earth Bar (Without MCBs)",,,,,,No. of Ways,8 Way,Type,S2IO,Mounting,Flush/Surface,,,,,,,,,,,,,,,,,"1726814822-Product-st 4,,.PNG",2872406237-Standard-DSDP,8537,18%,,,,,,,,,1,12-14 Days,
17148,"Standard DSDPTHODIW12-Double Door (Power shell) - IP 42 SS Enclosures, 12 Way",Standard,Panel & Panel Accessories,Standard Domestic Switchgear,Powershell Plus DB,Double Door (Power shell) - IP 42 With SS Enclosures,DSDPTHODIW12,,DSDPTHODIW12,,9812,Piece,Each,1,"Sheet Steel Enclosures With Detachable Gland Plates For Flush/Surface Mounting With Bus Bar, Neutral Links And Earth Bar (Without MCBs)",,,,,,No. of Ways,12 Way,Type,S2IO,Mounting,Flush/Surface,,,,,,,,,,,,,,,,,"1726814822-Product-st 4,,.PNG",2704407606-Standard-DSDP,8537,18%,,,,,,,,,1,12-14 Days,
17149,"Standard DSDPTHPDRW04-Per Phase Isolation (PPI) Horizontal DBs, 2 + 4 Way",Standard,Panel & Panel Accessories,Standard Domestic Switchgear,Per Phase Isolation DB,Per Phase Isolation (PPI) Horizental DBs,DSDPTHPDRW04,,DSDPTHPDRW04,,5507,Piece,Each,1,"In Double Door Fitted With Bus Bar, Earth Bar & Neutral Link (Without MCBs/ELCBs)",,,,,,No. of Ways,2 + 4 Way,Type,KSTPI,,,,,,,,,,,,,,,,,,,1726745157-Product-standard 5 pic.PNG,2115338674-Standard-DSDP,8537,18%,,,,,,,,,1,12-14 Days,
17150,"Standard DSDPTHPDRW06-Per Phase Isolation (PPI) Horizontal DBs, 2 + 6 Way",Standard,Panel & Panel Accessories,Standard Domestic Switchgear,Per Phase Isolation DB,Per Phase Isolation (PPI) Horizental DBs,DSDPTHPDRW06,,DSDPTHPDRW06,,7332,Piece,Each,1,"In Double Door Fitted With Bus Bar, Earth Bar & Neutral Link (Without MCBs/ELCBs)",,,,,,No. of Ways,2 + 6 Way,Type,KSTPI,,,,,,,,,,,,,,,,,,,1726745157-Product-standard 5 pic.PNG,8427785793-Standard-DSDP,8537,18%,,,,,,,,,1,12-14 Days,
17151,"Standard DSDPTHPDRW08-Per Phase Isolation (PPI) Horizontal DBs, 2 + 8 Way",Standard,Panel & Panel Accessories,Standard Domestic Switchgear,Per Phase Isolation DB,Per Phase Isolation (PPI) Horizental DBs,DSDPTHPDRW08,,DSDPTHPDRW08,,8903,Piece,Each,1,"In Double Door Fitted With Bus Bar, Earth Bar & Neutral Link (Without MCBs/ELCBs)",,,,,,No. of Ways,2 + 8 Way,Type,KSTPI,,,,,,,,,,,,,,,,,,,1726745157-Product-standard 5 pic.PNG,6515799771-Standard-DSDP,8537,18%,,,,,,,,,1,12-14 Days,
17152,"Standard DSDPTVPDRW12-Per Phase Isolation (PPI) Vertical DBs, 2 + 12 Way",Standard,Panel & Panel Accessories,Standard Domestic Switchgear,Per Phase Isolation DB,Per Phase Isolation (PPI) Vertical DBs,DSDPTVPDRW12,,DSDPTVPDRW12,,12845,Piece,Each,1,"In Double Door Fitted With Bus Bar, Earth Bar & Neutral Link (Without MCBs/ELCBs)",,,,,,No. of Ways,2 + 12 Way,Type,KSTPI,,,,,,,,,,,,,,,,,,,1726745346-Product-stabdard 6.PNG,7153887833-Standard-DSDP,8537,18%,,,,,,,,,1,12-14 Days,
