c1_category,c2_category,leaf_category
PLC,Compact PLC,Digital Intput
PLC,Compact PLC,Relay Outputs
PLC,Compact PLC,Relay Outputs
PLC,Compact PLC,Transistor Low Side Outputs
PLC,Compact PLC,Transistor High Side Outputs
PLC,Compact PLC,Analog Inputs
PLC,Compact PLC,Analog Inputs
PLC,Accessories,Relay Outputs
PLC,Accessories,Transistor Low Side Outputs
PLC,Accessories,"Cable, Type A Male to B Male"
PLC,Compact PLC,Genie Nx Base Module
PLC,Compact PLC,Base Module Without LCD Display
PLC,Compact PLC,Genie Nx Base Module
PLC,Compact PLC,"Base Module, Without LCD Display"
PLC,Compact PLC,Genie Nx Base Module
PLC,Compact PLC,"Genie Nx Base Module, Without display"
PLC,Compact PLC,Genie Nx Base Module With 2 Analog
PLC,Compact PLC,Genie Nx Base Module With 2 Analog/Without display
PLC,Compact PLC,Genie Nx Extension Module
PLC,Compact PLC,Genie Nx Extension Module
PLC,Compact PLC,Genie Nx Extension Module
PLC,Compact PLC,Genie Nx Base Module With 2 Analog/ Extension Module
PLC,Accessories,RS 485 Communication Module
PLC,Accessories,", RS 485 Communication Module"
IIOT Products,Gateway,
IIOT Products,Gateway,
IIOT Products,Interface Converters,
IIOT Products,Interface Converters,
IIOT Products,Interface Converters,
IIOT Products,Interface Converters,"Accessory for Converter 28B21A0, Cable, DB9 Female to DB9 Male"
Signal Transducer,"Signal Transducer, 24 VDC",
Signal Transducer,"Signal Transducer, 24 VDC",
Signal Transducer,"Signal Transducer, 24 VDC",
SMPS,DIN Mount,Switched Mode Power Supply (6M Size)
SMPS,DIN Mount,Switched Mode Power Supply (6M Size)
SMPS,DIN Mount,Switched Mode Power Supply (4M Size)
SMPS,DIN Mount,Switched Mode Power Supply (2M Size)
SMPS,DIN Mount,Switched Mode Power Supply (1M Size)
SMPS,DIN Mount,Switched Mode Power Supply (2M Size)
SMPS,DIN Mount,Switched Mode Power Supply (2M Size)
SMPS,DIN Mount,Switched Mode Power Supply (1M Size)
Digital Timer,Multi-Function Digital Timer,"Multi-Function Digital Timer - Eliro (4 Functions), 2 C/O"
Relay,Liquid Level Controller/Water Level Controller,Draining & Filling
Relay,Liquid Level Controller/Water Level Controller,Draining & Filling
Relay,Liquid Level Controller/Water Level Controller,Draining & Filling
