c1_category,c2_category,leaf_category
Display Unit,Human Machine Interface (HMI),"Graphic Touch Terminal, 7"" Wide Screen"
Display Unit,Human Machine Interface (HMI),"Graphic Touch Terminal, 7"" Wide Screen"
Display Unit,Human Machine Interface (HMI),"Graphic Touch Terminal, 10.1"" Wide Screen"
Display Unit,Human Machine Interface (HMI),"Graphic Touch Terminal, 12.1"" Wide Screen"
Display Unit,Human Machine Interface (HMI),"Graphic Touch Terminal, 5.7"" Wide Screen"
Display Unit,Human Machine Interface (HMI),"Graphic Touch Terminal, 8.4"" Wide Screen"
Display Unit,Human Machine Interface (HMI),"Graphic Touch Terminal, 8.4"" Wide Screen"
Display Unit,Human Machine Interface (HMI),"Graphic Touch Terminal, 8.4"" Wide Screen"
Display Unit,Human Machine Interface (HMI),"Graphic Touch Terminal, 8.4"" Wide Screen"
Display Unit,Human Machine Interface (HMI),"Graphic Touch Terminal, 8.4"" Wide Screen"
Display Unit,Human Machine Interface (HMI),"Graphic Touch Terminal, 8.4"" Wide Screen"
Display Unit,Human Machine Interface (HMI),"Graphic Touch Terminal, 8.4"" Wide Screen"
Display Unit,Human Machine Interface (HMI),"Graphic Touch Terminal, 8.4"" Wide Screen"
Display Unit,Human Machine Interface (HMI),"Graphic Touch Terminal, 10.4"" Wide Screen"
Display Unit,Human Machine Interface (HMI),"Graphic Touch Terminal, 10.4"" Wide Screen"
Display Unit,Human Machine Interface (HMI),"Graphic Touch Terminal, 10.4"" Wide Screen"
Display Unit,Human Machine Interface (HMI),"Graphic Touch Terminal, 10.4"" Wide Screen"
Display Unit,Human Machine Interface (HMI),"Graphic Touch Terminal, 12.1"" Wide Screen"
Display Unit,Human Machine Interface (HMI),"Graphic Touch Terminal, 12.1"" Wide Screen"
Display Unit,Human Machine Interface (HMI),"Graphic Touch Terminal, 12.1"" Wide Screen"
Display Unit,Human Machine Interface (HMI),"Graphic Touch Terminal, 12.1"" Wide Screen"
Display Unit,Human Machine Interface (HMI),"Graphic Touch Terminal, 12.1"" Wide Screen"
Display Unit,Human Machine Interface (HMI),"Graphic Touch Terminal, 12.1"" Wide Screen"
Display Unit,Human Machine Interface (HMI),"Graphic Touch Terminal, 15"" Wide Screen"
Display Unit,Human Machine Interface (HMI),"Graphic Touch Terminal, 15"" Wide Screen"
HMI Accessories,Protection Sheet,GOT Protection Sheet
HMI Accessories,GOT Cables,GOT Connection Cable for CPU
HMI Accessories,GOT Cables,GOT Connection Cable for CPU
HMI Accessories,GOT Cables,GOT Connection Cable for CPU
HMI Accessories,GOT Cables,GOT Connection Cable for CPU
HMI Accessories,GOT Cables,GOT Connection Cable for CPU
HMI Accessories,GOT Cables,GOT Connection Cable for CPU
HMI Accessories,GOT Cables,GOT Connection Cable for CPU
HMI Accessories,GOT Cables,GOT Connection Cable for CPU
HMI Accessories,GOT Cables,GOT Connection Cable for CPU
HMI Accessories,Interface Card,RS-485 Multi-Drop Master Unit
HMI Accessories,GOT Cables,GOT Connection Cable for CPU
HMI Accessories,GOT Cables,Connection Cable F-CPU
HMI Accessories,GOT Cables,Connection Cable F-CPU
HMI Accessories,GOT Cables,GOT Connection Cable for CPU
HMI Accessories,GOT Cables,GOT Connection Cable for CPU
HMI Accessories,GOT Cables,GOT Connection Cable for CPU
HMI Accessories,GOT Cables,GOT Connection Cable for CPU
HMI Accessories,GOT Cables,Connection Cable Q-CPU
HMI Accessories,GOT Cables,GOT Connection Cable for CPU
HMI Accessories,GOT Cables,Connection Cable F-CPU
HMI Accessories,Interface Card,"USB-Adapter, Mini-B USB to Serial Mini-DIN 6-Pin Connector"
HMI Accessories,Battery,Battery for Programmable Controller
HMI Accessories,GOT Cables,GOT Connection Cable Between Cabinet & GT11
HMI Accessories,GOT Cables,GOT Connection Cable Between GT11
HMI Accessories,GOT Cables,GOT Connection Cable Between Cabinet & GT11
HMI Accessories,GOT Cables,GOT Connection Cable Between Cabinet & GT11
HMI Accessories,Interface Card,D-Sub 37-Pin of Handy GOT to Terminal Block+D-Sub 9-Pin
HMI Accessories,Interface Card,GOT CC-Link Interface
HMI Accessories,Interface Card,RS232 to RS485 Conversion Unit for GT14
HMI Accessories,GOT Cables,GOT Conn.Cable for HandyGOT and Connector Box
HMI Accessories,GOT Cables,GOT Conn.Cable for HandyGOT and Connector Box
HMI Accessories,GOT Cables,GOT Conn.Cable for HandyGOT and Connector Box
HMI Accessories,GOT Cables,GOT Conn.Cable for HandyGOT and Connector Box
HMI Accessories,GOT Cables,GOT Conn.Cable for HandyGOT and Connector Box
HMI Accessories,GOT Cables,GOT Conn.Cable for HandyGOT and Connector Box
HMI Accessories,Connector Box,GOT Connector Conversion Box for GT14/GT16
HMI Accessories,Protection Sheet,GOT Protection Sheet
HMI Accessories,Interface Card,GT21 SD Card Option Unit
HMI Accessories,Protection Sheet,GOT Protection Sheet
HMI Accessories,GOT Cables,RS-422 Connection Cable Between FX CPU & GT2103-PMBD
HMI Accessories,GOT Cables,RS-422 Connection Cable Between FX CPU & GT2103-PMBD
HMI Accessories,Protection Sheet,GOT Protection Sheet
HMI Accessories,Attachment,Attachment for Programmable Controller
HMI Accessories,Interface Card,GOT Interface for GT15 HMIs & MELSEC System
HMI Accessories,Interface Card,GOT Interface for GT15 HMIs and MELSEC System
HMI Accessories,Battery,Battery for Programmable Controller
HMI Accessories,Interface Card,GOT External Input/Output Unit for 16 (max 128) Inputs/16 Outputs
HMI Accessories,Interface Card,GOT Interface for GT15 HMIs and CC-Link Intelligent Station
HMI Accessories,Interface Card,GOT Melsecnet/H/10 Interface for GT15/GT16 HMIs
HMI Accessories,Interface Card,GT27/25/16/15 CC Link IE Field Network Module
HMI Accessories,Interface Card,GOT USB Slave (PictBridge) for Printer Connection (GT15)
HMI Accessories,Interface Card,GOT Interface for GT15 HMIs and MELSEC System
HMI Accessories,Interface Card,GOT Interface for GT15 HMIs and MELSEC System
