name,brand,main_category,c1_category,c2_category,leaf_category,artical_no,series_name,model_no,mrp,seling_price,unit_of_measurement,selling_unit,magnitude_of_uom,description,image_1,image_2,image_3,image_4,image_5,attribute1a,attribute1b,attribute2a,attribute2b,attribute3a,attribute3b,attribute4a,attribute4b,attribute5a,attribute5b,attribute6a,attribute6b,attribute7a,attribute7b,attribute8a,attribute8b,attribute9a,attribute9b,attribute10a,attribute10b,attribute11a,attribute11b,image,sku_code,hsn,tax,catalogue_url,is_return_available,return_day,faq,width,height,depth,weight,min_quantity,ship_time,accesoriess_cat_name
"Allen Bradley- 150-F317NBD- SMC Flex Smart Motor Controller, Wit Display",Allen Bradley,Instrumentation,Controller,Motor Controller,SMC Flex Smart Motor Controller,150-F317NBD,,150-F317NBD,"278,336.65",244936.252,Piece,Each,1,"SMC-Flex, Solid State Controller, Open, 317 A, 125...250Hp @ 460V AC, Input Volt.: 200...480V, Control Volt.: 100...240V AC",,,,,,Controller type,Soft starter,Trip classes,"10, 15, 20 and 30",Number of contacts,1 for auxiliary contacts,Rated operating voltage Ue,200 V,Control Power,"100...240V AC, 50/60 Hz",Pollution degree,2,Control terminals,"Clamping yoke connection, M3 screw clamp",Number of poles,3,Enclosure,Open type,Control modules construction,Thermoset and thermoplastic moldings,Metal parts construction,"Plated brass, copper or painted steel",1720071886-Product-Screenshot 2024-07-04 111421.png,,,18%,https://www.rockwellautomation.com/en-us/products/details.150-F317NBD.html,,,,290 mm (11.42 inch),600 mm (23.62 inch),276.5 mm (10.89 inch),45.8 kg,1,8-10 Days,
"Allen Bradley 1606-XLB240E- Power Supply 100 240Vac input, 24Vdc, 240Watt (10A) output",Allen Bradley,Panel & Panel Accessories,Power Supply,Basic Power Supply 20 A,"Basic Power Supply 100 240Vac input, 24Vdc, 240Watt (10A) output",1606-XLB240E,,1606-XLB240E,14067.07,12379.0216,Piece,Each,1,"1606-XLB240E: Basic Power Supply, 24-28V DC, 240 W, 90-264V AC Input Voltage",,,,,,Family,Basic Family,Output Current,20 A,Output Voltage,24-48 V,Output Power,240 W,Product Functionality,Power Supply,,,,,,,,,,,,,1720075030-Product-Screenshot 2024-07-04 120623.png,,,18%,https://commerce-production-mcrey-89b2dcb2.s3.us-east-,,,,,,,,1,8-10 Days,
"Allen Bradley 1606-XLS960E-3- Power Supply, Bulletin 1606 XLS Performance,380 480VAC Input, 24 28VDC Output, 960Watt, 40A Output,Parallel Operation,DC OK Relay",Allen Bradley,Panel & Panel Accessories,Power Supply,Performance Power Supply 40 A,"Performance Power Supply, 24-28V DC, 960 W, 3-Phase 480V AC wide range / 600V DC Input Voltage",1606-XLS960E-3,,1606-XLS960E-3,40298.03,35462.2664,Piece,Each,1,"1606-XLS960E-3: Performance Power Supply, 24-28V DC, 960 W, 3-Phase 480V AC wide range / 600V DC Input Voltage",,,,,,Family,Performance Family,Output Current,40 A,Output Voltage,24-28 V,Output Power,960 W,Product Functionality,Power Supply,,,,,,,,,,,,,1720075809-Product-Screenshot 2024-07-04 121959.png,,,18%,https://literature.rockwellautomation.com/idc/groups/literature/documents/rm/1606-rm005_-en-p.pdf,,,,100 mm,124 mm,127 mm,1500g,1,8-10 Days,
