c1_category,c2_category,leaf_category
Rotary Switches,Instrumentation Selector Switches,Voltmeter Selector Switches (VSS)
Rotary Switches,Instrumentation Selector Switches,Voltmeter Selector Switches (VSS)
Rotary Switches,Instrumentation Selector Switches,Voltmeter Selector Switches (VSS)
