c1_category,c2_category,leaf_category
Wires & Cables,Solid/Stranded Copper Cables,Single Core
Wires & Cables,Solid/Stranded Copper Cables,Single Core
Wires & Cables,Solid/Stranded Copper Cables,Single Core
Wires & Cables,Solid/Stranded Copper Cables,Single Core
Wires & Cables,Solid/Stranded Copper Cables,Single Core
Wires & Cables,Solid/Stranded Copper Cables,Single Core
Wires & Cables,Flat Submersible Cables,Three Core
Wires & Cables,Flat Submersible Cables,Three Core
Wires & Cables,Flat Submersible Cables,Three Core
Wires & Cables,Flat Submersible Cables,Three Core
Wires & Cables,Flat Submersible Cables,Three Core
Wires & Cables,Flat Submersible Cables,Three Core
Wires & Cables,Flat Submersible Cables,Three Core
Wires & Cables,Flat Submersible Cables,Three Core
Wires & Cables,Flat Submersible Cables,Three Core
Wires & Cables,Aluminum Conductor Stranded,Singal Core
Wires & Cables,Aluminum Conductor Stranded,Singal Core
Wires & Cables,Aluminum Conductor Stranded,Singal Core
Wires & Cables,Aluminum Conductor Stranded,Singal Core
Wires & Cables,Aluminum Conductor Stranded,Singal Core
Wires & Cables,Aluminum Conductor Stranded,Singal Core
Wires & Cables,Aluminum Conductor Stranded,Singal Core
Wires & Cables,Aluminum Conductor Stranded,Singal Core
Wires & Cables,Aluminum Conductor Stranded,Singal Core
Wires & Cables,Aluminum Conductor Stranded,Singal Core
Wires & Cables,Aluminum Conductor Stranded,Singal Core
Wires & Cables,Aluminum Conductor Solid,Singal Core
Wires & Cables,Aluminum Conductor Solid,Singal Core
Wires & Cables,Aluminum Conductor Solid,Singal Core
Wires & Cables,Aluminum Conductor Solid,Singal Core
Wires & Cables,Aluminum Conductor Solid,Singal Core
Wires & Cables,Aluminum Round,Three Core
Wires & Cables,Aluminum Round,Three Core
Wires & Cables,Aluminum Round,Three Core
Wires & Cables,Aluminum Round,Three Core
Wires & Cables,Aluminum Round,Three Core
Wires & Cables,Aluminum Round,Three Core
Wires & Cables,Aluminum Round,Three Core
Wires & Cables,Telecom/Switch Board Cable,1 Pair PVC Insulated Telecom Switch Board Cables
Wires & Cables,Telecom/Switch Board Cable,2 Pair PVC Insulated Telecom Switch Board Cables
Wires & Cables,Telecom/Switch Board Cable,3 Pair PVC Insulated Telecom Switch Board Cables
Wires & Cables,Telecom/Switch Board Cable,4 Pair PVC Insulated Telecom Switch Board Cables
Wires & Cables,Telecom/Switch Board Cable,5 Pair PVC Insulated Telecom Switch Board Cables
Wires & Cables,Telecom/Switch Board Cable,6 Pair PVC Insulated Telecom Switch Board Cables
Wires & Cables,Telecom/Switch Board Cable,10 Pair PVC Insulated Telecom Switch Board Cables
Wires & Cables,Telecom/Switch Board Cable,20 Pair PVC Insulated Telecom Switch Board Cables
Wires & Cables,Telecom/Switch Board Cable,1 Pair PVC Insulated Telecom Switch Board Cables
Wires & Cables,Telecom/Switch Board Cable,2 Pair PVC Insulated Telecom Switch Board Cables
Wires & Cables,Telecom/Switch Board Cable,3 Pair PVC Insulated Telecom Switch Board Cables
Wires & Cables,Telecom/Switch Board Cable,4 Pair PVC Insulated Telecom Switch Board Cables
Wires & Cables,Telecom/Switch Board Cable,5 Pair PVC Insulated Telecom Switch Board Cables
Wires & Cables,Telecom/Switch Board Cable,6 Pair PVC Insulated Telecom Switch Board Cables
Wires & Cables,Telecom/Switch Board Cable,10 Pair PVC Insulated Telecom Switch Board Cables
Wires & Cables,Telecom/Switch Board Cable,20 Pair PVC Insulated Telecom Switch Board Cables
