c1_category,c2_category,leaf_category
Low Voltage Switch Gear,Power Contactors,MNX 9 TP Power Contactor AC1-25A
Low Voltage Switch Gear,Power Contactors,MNX 9 TP Power Contactor AC1-25A
Low Voltage Switch Gear,Power Contactors,MNX 12 TP Power Contactor AC1-30A
Low Voltage Switch Gear,Power Contactors,MNX 12 TP Power Contactor AC1-30A
Low Voltage Switch Gear,Power Contactors,MNX 18 TP Power Contactor AC1-30A
Low Voltage Switch Gear,Power Contactors,MNX 18 TP Power Contactor AC1-30A
Low Voltage Switch Gear,Power Contactors,MNX 22 TP Power Contactor AC1-32A
Low Voltage Switch Gear,Power Contactors,MNX 22 TP Power Contactor AC1-32A
Low Voltage Switch Gear,Power Contactors,MNX 25 TP Power Contactor AC1-45A
Low Voltage Switch Gear,Power Contactors,MNX 32 TP Power Contactor AC1-55A
Low Voltage Switch Gear,Power Contactors,MNX 40 TP Power Contactor AC1-55A
Low Voltage Switch Gear,Power Contactors,MNX 50 TP Power Contactor AC1-85A
Low Voltage Switch Gear,Power Contactors,MNX 70 TP Power Contactor AC1-100A
Low Voltage Switch Gear,Power Contactors,MNX 80 TP Power Contactor AC1-100A
Low Voltage Switch Gear,Power Contactors,MNX 95 TP Power Contactor AC1-160A
Low Voltage Switch Gear,Power Contactors,"MNX-110, 3 Pole Power Contactor AC1-160A"
Low Voltage Switch Gear,Power Contactors,"MNX-140, 3 Pole Power Contactor AC1-160A"
Low Voltage Switch Gear,Power Contactors,"MNX-185, 3 Pole Power Contactor, AC1-250A"
Low Voltage Switch Gear,Power Contactors,"MNX-225, 3 Pole Power Contactor, AC1-300A"
Low Voltage Switch Gear,Power Contactors,"MNX-250, 3 Pole Power Contactor,AC1-300A"
Low Voltage Switch Gear,Power Contactors,"MNX-300, 3 Pole Power Contactor, AC1-400A"
Low Voltage Switch Gear,Power Contactors,"MNX 400, TP Power Contactor AC1-425A"
Low Voltage Switch Gear,Power Contactors,"MNX-550, 3 Pole Power Contactor, AC1-650"
Low Voltage Switch Gear,Power Contactors,"MNX 650, TP Power Contactor AC1-800A"
