c1_category,c2_category,leaf_category
Inductive sensors,Inductive 2-wire sensors,"Inductive 2-wire sensors, Range 2 mm, Style M8x1"
Inductive sensors,Inductive 2-wire sensors,"Inductive 2-wire sensors, Range 3 mm, Style M12x1"
Inductive sensors,Inductive 2-wire sensors,"Inductive 2-wire sensors, Range 2 mm,Style M8x1"
Inductive sensors,Inductive 2-wire sensors,"Inductive 2-wire sensors, Range 3 mm, Style M12x1"
Inductive sensors,Inductive 2-wire sensors,"Inductive 2-wire sensors, Range 7 mm, Style M18x1"
Inductive sensors,Inductive 2-wire sensors,"Inductive 2-wire sensors, Range 7 mm, Style M18x1"
Inductive sensors,Inductive 2-wire sensors,"Inductive 2-wire sensors, Range 3 mm, Style M12x1"
Inductive sensors,Inductive 2-wire sensors,"Inductive 2-wire sensors, Range 3 mm, Style M12x1"
Inductive sensors,Inductive 2-wire sensors,"Inductive 2-wire sensors, Range 3 mm, Style M12x1"
Inductive sensors,Inductive 2-wire sensors,"Inductive 2-wire sensors, Range 3 mm, Style M12x1"
Inductive sensors,Inductive 2-wire sensors,"Inductive 2-wire sensors, Range 2 mm, Style M8x1"
Inductive sensors,Inductive 2-wire sensors,"Inductive 2-wire sensors, Range 15 mm, Style M30x1.5"
Inductive sensors,Inductive 2-wire sensors,"Inductive 2-wire sensors, Range 3 mm, Style M12x1"
Inductive sensors,Inductive 2-wire sensors,"Inductive 2-wire sensors, Range 3 mm, Style M12x1"
Inductive sensors,Inductive 2-wire sensors,"Inductive 2-wire sensors, Range 7 mm, Style M18x1"
Inductive sensors,Inductive 2-wire sensors,"Inductive 2-wire sensors, Range 7 mm, Style M18x1"
Inductive sensors,Inductive 2-wire sensors,"Inductive 2-wire sensors, Range 3 mm, Style M12x1"
Inductive sensors,Inductive 2-wire sensors,"Inductive 2-wire sensors, Range 3 mm, Style M12x1"
Inductive sensors,Inductive 2-wire sensors,"Inductive 2-wire sensors, Range 3 mm, Style M12x1"
