c1_category,c2_category,leaf_category
Inductive Sensors,Inductive Sensors For Hazardous Areas,"Inductive Sensors For Hazardous Areas, Range 5 mm, PNP (NO)"
Inductive Sensors,Inductive Sensors For Hazardous Areas,"Inductive Sensors For Hazardous Areas, Range 5 mm, Interface NAMUR"
Inductive Sensors,Inductive Sensors For Hazardous Areas,"Inductive Sensors For Hazardous Areas, Range 35 mm, Interface NAMUR"
Inductive Sensors,Inductive Sensors For Hazardous Areas,"Inductive Sensors For Hazardous Areas, Range 1.5 mm, PNP (NO)"
Inductive Sensors,Inductive Sensors For Hazardous Areas,"Inductive Sensors For Hazardous Areas, Range 1.5 mm, PNP (NO)"
Inductive Sensors,Inductive Sensors For Hazardous Areas,"Inductive Sensors For Hazardous Areas, Range 20 mm, Interface NAMUR"
Inductive Sensors,Inductive Sensors For Hazardous Areas,"Inductive Sensors For Hazardous Areas, Range 1.5 mm, PNP (NO)"
Inductive Sensors,Inductive Sensors For Hazardous Areas,"Inductive Sensors For Hazardous Areas, Range 1.5 mm, Interface NAMUR"
Inductive Sensors,Inductive Sensors For Hazardous Areas,"Inductive Sensors For Hazardous Areas, Range 1.5 mm, Interface NAMUR"
Inductive Sensors,Inductive Sensors For Hazardous Areas,"Inductive Sensors For Hazardous Areas, Range 1.5 mm, Interface NAMUR"
Inductive Sensors,Inductive Sensors For Hazardous Areas,"Inductive Sensors For Hazardous Areas, Range 2 mm, Interface NAMUR"
Inductive Sensors,Inductive Sensors For Hazardous Areas,"Inductive Sensors For Hazardous Areas, Range 8 mm, Interface NAMUR"
Inductive Sensors,Inductive Sensors For Hazardous Areas,"Inductive Sensors For Hazardous Areas, Range 4 mm,Interface NAMUR"
Inductive Sensors,Inductive Sensors For Hazardous Areas,"Inductive Sensors For Hazardous Areas, Range 10 mm, PNP (NO)"
Inductive Sensors,Inductive Sensors For Hazardous Areas,"Inductive Sensors For Hazardous Areas, Range 15 mm, Interface NAMUR"
Inductive Sensors,Inductive Sensors For Hazardous Areas,"Inductive Sensors For Hazardous Areas, Range 10 mm, Interface NAMUR"
