name,brand,main_category,c1_category,c2_category,leaf_category,artical_no,series_name,model_no,mrp,seling_price,unit_of_measurement,selling_unit,magnitude_of_uom,description,image_1,image_2,image_3,image_4,image_5,attribute1a,attribute1b,attribute2a,attribute2b,attribute3a,attribute3b,attribute4a,attribute4b,attribute5a,attribute5b,attribute6a,attribute6b,attribute7a,attribute7b,attribute8a,attribute8b,attribute9a,attribute9b,attribute10a,attribute10b,attribute11a,attribute11b,image,sku_code,hsn,tax,catalogue_url,is_return_available,return_day,faq,width,height,depth,weight,min_quantity,ship_time,accesoriess_cat_name
PartexTT-1 - Nylon cable tie tool for ties up to 4.8mm wide,Partex,Tools,Tensioning Tools For Nylon Cable Ties,Nylon cable tie tool for ties,Nylon cable tie tool for ties up to 4.8mm wide,TT1,,TT1,,,Piece,Each,1,Automatic cable tie tensioner and cutter for nylon ties from 2.2mm to 4.8mm wide.,,,,,,Frame,Diecast Steel,Length,155mm,Weight,0.3kgs,,,,,,,,,,,,,,,,,1712815066-Product-Screenshot 2024-04-11 112611.png,,,18%%,,,,,,,,,1,1-2 Days,
Partex TT-3 - Nylon cable tie tensioner for ties up to 9mm wide,Partex,Tools,Tensioning Tools For Nylon Cable Ties,Nylon cable tie tensioner for ties,Nylon cable tie tensioner for ties up to 9mm wide,TT3,,TT3,,,Piece,Each,1,Cable tie tensioning tool for nylon ties from 3.6mm to 9.0mm wide. Manually cuts ties from 3.6 to 9mm width. A simple but efficient tool.,,,,,,Frame,Steel SPCC,Length,195mm,Weight,0.3kgs,,,,,,,,,,,,,,,,,1712815066-Product-Screenshot 2024-04-11 112611.png,,,18%%,,,,,,,,,1,1-2 Days,
Partex TT-4 - Nylon cable tie tool for ties up to 13mm wide,Partex,Tools,Tensioning Tools For Nylon Cable Ties,Nylon cable tie tensioner for ties,Nylon cable tie tool for ties up to 13mm wide,TT4,,TT4,,,Piece,Each,1,Automatic cable tie tensioner and cutter for nylon ties up to 13mm wide.,,,,,,Frame,Steel SPCC,Length,200mm,Weight,0.32kgs,,,,,,,,,,,,,,,,,1712815066-Product-Screenshot 2024-04-11 112728.png,,,18%%,,,,,,,,,1,1-2 Days,
