c1_category,c2_category,leaf_category
Variable Frequency Drive,Single Phase AC Drive,"Single Phase 0.4kw, 0.5HP"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase 15kw, 20HP, 460V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase 11kw, 15HP, 460V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase 4kw, 5HP, 460V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase 11kw, 15HP, 415V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase 18.5kw, 25HP, 460V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase 1.5kw, 2HP, 460V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase 7.5kw, 10HP, 460V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase 2.2kw, 3HP, 460V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase 0.75kw, 1HP, 460V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase 3.7kw, 5HP, 415V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase 5.5kw, 7.5HP, 460V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase 5.5kw, 7.5HP, 415V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase 4kw, 5 HP, 460V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase 7.5kw, 10 HP, 460V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase 1.5kw, 2 HP, 460V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase 2.2kw, 3 HP, 460V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase 2.2kw, 3 HP, 460V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase 5.5kw, 7.5 HP, 460V"
Variable Frequency Drive,Single Phase AC Drive,"Single Phase 0.75kw, 1 HP, 230V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase 0.75kw, 1 HP, 460V"
Variable Frequency Drive,Single Phase AC Drive,"Single Phase 1.5kw, 2 HP, 230V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase 1.5kw, 2 HP, 460V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase 2.2kw, 3 HP, 460V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase 0.75kw, 1 HP, 460V"
Variable Frequency Drive,Three Phase AC Drive,"Three Phase 5.5kw, 7.5 HP, 460V"
